vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours
1262076027933294592,1786408198000-1205841794575630336-1262076027933294592,1786408198000,1786423682000,1,111.658,19.14,5.833751306165099,1205841794575630336,1786408198000,1262076027933294592,OD15Y6343,15484000,1786423682000,50.5304029177976,111.658,19.140304135529394,5.833658609046532,115.60000000000582,19.140304135529394,1786408198000-1205841794575630336-1262076027933294592,"{'confidence': 45, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7718.7346113440435, 'std': 3398.307806132936, 'timestamp': 1786476038464}",0.0
1262076027933294592,1786435938000-1205841794575630336-1262076027933294592,1786435938000,1786451817000,1,111.456,17.96,6.205790645879732,1205841794575630336,1786435938000,1262076027933294592,OD15Y6343,15879000,1786451817000,47.41535929906702,111.456,17.96036337085872,6.205665091433564,115.10000000000582,17.96036337085872,1786435938000-1205841794575630336-1262076027933294592,"{'confidence': 65.3, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6244.2400287005585, 'std': 1890.7355041830579, 'timestamp': 1786507001958}",0.0
1262099826342887424,1786410797000-1205841794575630336-1262099826342887424,1786410797000,1786426793000,1,111.06,22.043,5.038334165041056,1205841794575630336,1786410797000,1262099826342887424,OD17AB5424,15996000,1786426793000,58.19367506759308,111.06,22.04305873772465,5.038320739486626,117.60000000000582,22.04305873772465,1786410797000-1205841794575630336-1262099826342887424,,0.0
1262094214787760128,1786408015000-1205841794575630336-1262094214787760128,1786408015000,1786423948000,1,109.594,16.468,6.654967209132863,1205841794575630336,1786408015000,1262094214787760128,OD03AA8193,15933000,1786423948000,43.47664671169938,109.594,16.468426784734614,6.654794743453455,114.89999999999418,16.468426784734614,1786408015000-1205841794575630336-1262094214787760128,"{'confidence': 60.4, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4284.186140888111, 'std': 1313.6832130655616, 'timestamp': 1786462172864}",0.0
1262094066884018176,1786440231000-1205841794575630336-1262094066884018176,1786440231000,1786457525000,1,109.183,24.172,4.516920403772961,1205841794575630336,1786440231000,1262094066884018176,OD03AA8059,17294000,1786457525000,63.813747564752525,109.183,24.171874077557774,4.516943934494938,115.20000000001164,24.171874077557774,1786440231000-1205841794575630336-1262094066884018176,,0.0
1262099826342887424,1786439458000-1205841794575630336-1262099826342887424,1786439458000,1786456052000,1,108.482,23.626,4.591636332853636,1205841794575630336,1786439458000,1262099826342887424,OD17AB5424,16594000,1786456052000,62.37337046386314,108.482,23.62627669085725,4.591582559514326,114.39999999999418,23.62627669085725,1786439458000-1205841794575630336-1262099826342887424,,0.0
1262052748187140096,1786415713000-1205841794575630336-1262052748187140096,1786415713000,1786433723000,1,106.908,20.84,5.129942418426103,1205841794575630336,1786415713000,1262052748187140096,OD26G3611,18010000,1786433723000,55.016762793047164,106.908,20.839682876154228,5.130020482333217,111.10000000000582,20.839682876154228,1786415713000-1205841794575630336-1262052748187140096,,0.0
1207340533945466880,1786413276000-1205841794575630336-1207340533945466880,1786413276000,1786423349000,1,106.513,20.769,5.1284606866002225,1205841794575630336,1786413276000,1207340533945466880,OD20C5811,10073000,1786423349000,54.831330169849345,106.513,20.769443246155053,5.128351238770844,108.0,20.769443246155053,1786413276000-1205841794575630336-1207340533945466880,"{'confidence': 76.3, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10459.113140423317, 'std': 2274.247973712181, 'timestamp': 1786537970193}",0.0
1207324802503671808,1786420541000-1205841794575630336-1207324802503671808,1786420541000,1786433882000,1,105.851,24.629,4.297819643509683,1205841794575630336,1786420541000,1207324802503671808,OD30F1965,13341000,1786433882000,65.02043309663154,105.851,24.628951930542247,4.297828031761866,109.0,24.628951930542247,1786420541000-1205841794575630336-1207324802503671808,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10683.159039710634, 'std': 138.5166921035403, 'timestamp': 1786522342928}",0.0
1207340028343091200,1786423008000-1205841794575630336-1207340028343091200,1786423008000,1786434539000,1,105.803,18.888,5.601598898771706,1205841794575630336,1786423008000,1207340028343091200,OD20C5829,11531000,1786434539000,49.8632986694976,105.803,18.887613132385454,5.601713634137601,109.0,18.887613132385454,1786423008000-1205841794575630336-1207340028343091200,"{'confidence': 33.2, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11774.830802093877, 'std': 4448.573263252523, 'timestamp': 1786522410031}",0.0
1262207902261706752,1786425832000-1205841794575630336-1262207902261706752,1786425832000,1786440297000,1,105.775,17.414,6.07413575284254,1205841794575630336,1786425832000,1262207902261706752,OD06M9162,14465000,1786440297000,45.972916401819056,105.775,17.41398348553752,6.074141513218222,115.0,17.41398348553752,1786425832000-1205841794575630336-1262207902261706752,,3.949999999999818
1207339563534516224,1786433662000-1205841794575630336-1207339563534516224,1786433662000,1786445004000,1,105.3,14.783,7.1230467428803355,1205841794575630336,1786433662000,1207339563534516224,OD20C5868,11342000,1786445004000,39.02661451118015,105.3,14.782808526962176,7.123139003521873,109.0,14.782808526962176,1786433662000-1205841794575630336-1207339563534516224,"{'confidence': 64.2, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10004.691613528892, 'std': 1601.6727033270838, 'timestamp': 1786574506782}",0.0
1207337954922463232,1786420092000-1205841794575630336-1207337954922463232,1786420092000,1786432704000,1,105.032,21.066,4.985853982720973,1205841794575630336,1786420092000,1207337954922463232,OD30F1974,12612000,1786432704000,55.614848604808984,105.032,21.066230532124614,4.985799421488012,108.0,21.066230532124614,1786420092000-1205841794575630336-1207337954922463232,"{'confidence': 84.1, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7481.632316131826, 'std': 476.3705075222395, 'timestamp': 1786522244275}",0.0
1262054166499426304,1786440458000-1205841794575630336-1262054166499426304,1786440458000,1786456453000,1,104.63,21.78,4.8039485766758485,1205841794575630336,1786440458000,1262054166499426304,OD17AB5611,15995000,1786456453000,57.49823442551593,104.63,21.779634252089366,4.8040292499385115,108.89999999999418,21.776520031698187,1786440458000-1205841794575630336-1262054166499426304,,0.0
1207345693178462208,1786407489000-1205841794575630336-1207345693178462208,1786407489000,1786422191000,1,104.144,22.636,4.600812864463687,1205841794575630336,1786407489000,1207345693178462208,OD24J9586,14702000,1786422191000,59.758930703111766,104.144,22.635958599663546,4.600821279181345,107.0,22.635958599663542,1786407489000-1205841794575630336-1207345693178462208,,0.0
