vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,active_driver,adblue_consumed
1183367596062277632,1775434514000-632578958264631296-1183367596062277632,1775434514000,1775446827000,1,148.012,46.356,3.1929415825351626,632578958264631296,1775434514000,1183367596062277632,RJ47GA6402,12313000,1775446827000,122.38067271761454,3.3499999999994543,46.35631542333884,3.1929198567296173,157.09999999997672,46.35631542333884,1775434514000-632578958264631296-1183367596062277632,148.012,,,
927153603469115392,1775447354000-632578958264631296-927153603469115392,1775447354000,1775459951000,1,147.004,51.125,2.8753838630806845,632578958264631296,1775447354000,927153603469115392,RJ47GA3885,12597000,1775459951000,134.97,3.4499999999989086,51.125,2.8753838630806845,149.0,51.125,1775447354000-632578958264631296-927153603469115392,147.004,,,
1464253789857906688,1775475772000-632578958264631296-1464253789857906688,1775475772000,1775489161000,1,144.935,41.111,3.5254554742039845,632578958264631296,1775475772000,1464253789857906688,NL01AK1965,13389000,1775489161000,108.53352202936695,3.6499999999998636,41.11118258688142,3.525439816616921,147.875,41.11118258688142,1775475772000-632578958264631296-1464253789857906688,144.935,,,
1385588909638942720,1775451968000-632578958264631296-1385588909638942720,1775451968000,1775466670000,1,144.784,45.575,3.1768294020844756,632578958264631296,1775451968000,1385588909638942720,NL01AJ5690,14702000,1775466670000,120.31929269877494,4.0,45.57548965862687,3.1767952705384523,152.875,45.57548965862687,1775451968000-632578958264631296-1385588909638942720,144.784,,,
788728067676700672,1775462514000-632578958264631296-788728067676700672,1775462514000,1775473597000,1,144.495,47.045,3.0714209799128493,632578958264631296,1775462514000,788728067676700672,RJ47GA3111,11083000,1775473597000,124.1983329447394,3.0,47.04482308512856,3.0714325301751773,164.42999999999302,47.04482308512856,1775462514000-632578958264631296-788728067676700672,144.495,,,
933392054296248320,1775443015000-632578958264631296-933392054296248320,1775443015000,1775454384000,1,143.827,35.611,4.038836314621887,632578958264631296,1775443015000,933392054296248320,RJ47GA4680,11369000,1775454384000,94.01387065561707,3.100000000000364,35.61131464227919,4.038800629652767,148.79999999998836,35.61131464227919,1775443015000-632578958264631296-933392054296248320,143.827,,,
1454186236603269120,1775451935000-632578958264631296-1454186236603269120,1775451935000,1775464388000,1,142.933,36.876,3.8760440394836753,632578958264631296,1775451935000,1454186236603269120,Rj47GA5305,12453000,1775464388000,97.35136447548689,0.0,36.875516846775334,3.8760948244851274,148.70000000001164,36.875516846775334,1775451935000-632578958264631296-1454186236603269120,142.933,,,
1076186718555602944,1775474649000-632578958264631296-1076186718555602944,1775474649000,1775487068000,1,142.533,37.97,3.753831972609955,632578958264631296,1775474649000,1076186718555602944,RJ47GA2653,12419000,1775487068000,100.24117146727764,3.399999999999636,37.970140707302136,3.7538180619011796,139.0,37.970140707302136,1775474649000-632578958264631296-1076186718555602944,142.533,,,
1389244197004902400,1775452596000-632578958264631296-1389244197004902400,1775452596000,1775467291000,1,142.48,61.707,2.308976291182524,632578958264631296,1775452596000,1389244197004902400,NL01AJ6145,14695000,1775467291000,162.90660310104724,4.049999999999727,61.70704662918456,2.308974546395056,145.25,61.70704662918457,1775452596000-632578958264631296-1389244197004902400,142.48,,,
1486725792942522368,1775433139000-632578958264631296-1486725792942522368,1775433139000,1775448866000,1,142.105,24.002,5.9205482876426965,632578958264631296,1775433139000,1486725792942522368,NL01AK3102,15727000,1775448866000,63.36502649038633,4.360555555555607,24.001903973631183,5.9205719744616285,,9.480254940959114,1775433139000-632578958264631296-1486725792942522368,142.105,,,
1152269748554170368,1775476892000-632578958264631296-1152269748554170368,1775476892000,1775491169000,1,141.983,44.575,3.1852607964105437,632578958264631296,1775476892000,1152269748554170368,RJ14GQ0814,14277000,1775491169000,117.67913792637249,3.9000000000005457,44.57543103271685,3.185229995774787,146.39999999999418,44.57543103271685,1775476892000-632578958264631296-1152269748554170368,141.983,,,
1389244082743672832,1775436203000-632578958264631296-1389244082743672832,1775436203000,1775448126000,1,141.822,45.01,3.1508998000444346,632578958264631296,1775436203000,1389244082743672832,NL01AJ6141,11923000,1775448126000,118.82737908672738,3.25,45.01037086618461,3.15087383797915,145.5,45.01037086618461,1775436203000-632578958264631296-1389244082743672832,141.822,,,
1505916014645215232,1775472028000-632578958264631296-1505916014645215232,1775472028000,1775485997000,1,141.691,56.281,2.5175636538085677,632578958264631296,1775472028000,1505916014645215232,RJ47GA8530,13969000,1775485997000,148.58276565261818,3.8500000000000227,56.28135062599173,2.5175479696921945,149.43499999999767,56.281350625991735,1775472028000-632578958264631296-1505916014645215232,141.691,,,
1477629723302428672,1775462570000-632578958264631296-1477629723302428672,1775462570000,1775476620000,1,141.078,55.506,2.5416711706842503,632578958264631296,1775462570000,1477629723302428672,NL01AK3043,14050000,1775476620000,146.53700345667588,3.849999999999909,55.506440703286316,2.541650990632648,142.375,55.506440703286316,1775462570000-632578958264631296-1477629723302428672,141.078,,,
847126508215468032,1775474906000-632578958264631296-847126508215468032,1775474906000,1775486911000,1,140.946,47.005,2.9985320710562706,632578958264631296,1775474906000,847126508215468032,RJ47GA3488,12005000,1775486911000,124.09398704159773,3.2999999999992724,47.00529812181732,2.9985130534589777,144.75,47.00529812181732,1775474906000-632578958264631296-847126508215468032,140.946,,,
1083726345994764288,1775468121000-632578958264631296-1083726345994764288,1775468121000,1775480316000,1,140.87,46.611,3.022247967218039,632578958264631296,1775468121000,1083726345994764288,RJ47GA6212,12195000,1775480316000,123.05248484779119,3.350000000000364,46.61078971507242,3.0222616021124225,148.09999999997672,46.61078971507242,1775468121000-632578958264631296-1083726345994764288,140.87,,,
1132635709874634752,1775445295000-632578958264631296-1132635709874634752,1775445295000,1775458913000,1,140.8,42.726,3.2954173103028603,632578958264631296,1775445295000,1132635709874634752,RJ47GA5218,13618000,1775458913000,112.79601208630788,3.75,42.7257621539045,3.295435655257245,140.80000000001746,42.7257621539045,1775445295000-632578958264631296-1132635709874634752,140.80000000001746,,,
1050036019790872576,1775489122000-632578958264631296-1050036019790872576,1775489122000,1775501294000,1,140.543,45.764,3.0710383707717854,632578958264631296,1775489122000,1050036019790872576,RJ47GA5530,12172000,1775501294000,120.8178696464101,3.3499999999994543,45.76434456303413,3.0710152487035236,148.19999999998254,45.76434456303413,1775489122000-632578958264631296-1050036019790872576,140.543,,,
1454186236603269120,1775435683000-632578958264631296-1454186236603269120,1775435683000,1775447965000,1,140.311,37.063,3.7857431940209914,632578958264631296,1775435683000,1454186236603269120,Rj47GA5305,12282000,1775447965000,97.84732760802687,0.0,37.06338166970715,3.785704209356584,146.20000000001164,37.06338166970715,1775435683000-632578958264631296-1454186236603269120,140.311,,,
931856805720489984,1775466057000-632578958264631296-931856805720489984,1775466057000,1775478575000,1,140.218,54.395,2.577773692434966,632578958264631296,1775466057000,931856805720489984,RJ47GA4708,12518000,1775478575000,143.60274006283052,3.4499999999989086,54.394977296526704,2.577774768350779,146.30000000004657,54.394977296526704,1775466057000-632578958264631296-931856805720489984,140.218,,,
1312806942439112704,1775447039000-632578958264631296-1312806942439112704,1775447039000,1775460261000,1,139.706,54.179,2.578600564794477,632578958264631296,1775447039000,1312806942439112704,NL01AH8912,13222000,1775460261000,143.031326775027,3.650000000000091,54.17853286932841,2.578622797648521,144.5,54.17853286932841,1775447039000-632578958264631296-1312806942439112704,139.706,,,
