vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1447671848144732160,1785927110000-901025643674730496-1447671848144732160,1785927110000,1785941213000,1,156.898,45.199,3.4712714883072633,901025643674730496,1785927110000,1447671848144732160,RJ14GQ0817,14103000,1785941213000,119.32479591403943,156.898,3.899999999999636,45.19878633107554,3.4712878981028714,45.19878633107554,1785927110000-901025643674730496-1447671848144732160,161.80000000001746,"{'confidence': 75.2, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 37441.71368635603, 'std': 7423.606311423931, 'timestamp': 1786011323661}",,,,
1371466234314358784,1785893581000-632578958264631296-1371466234314358784,1785893581000,1785906990000,1,154.833,51.216,3.0231373008434863,632578958264631296,1785893581000,1371466234314358784,NL01AJ4829,13409000,1785906990000,135.2111212528645,154.833,3.699999999999818,51.21633380790322,3.023117597224572,51.21633380790322,1785893581000-632578958264631296-1371466234314358784,156.3000000000029,"{'confidence': 51.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41193.28101594085, 'std': 8916.237402415218, 'timestamp': 1786006320041}",,,,
1286311379313098752,1785934212000-632578958264631296-1286311379313098752,1785934212000,1785947863000,1,154.466,52.016,2.9695862811442635,632578958264631296,1785934212000,1286311379313098752,RJ47GA3711,13651000,1785947863000,137.3211807511907,154.466,3.75,52.015598769390415,2.9696091875212347,52.015598769390415,1785934212000-632578958264631296-1286311379313098752,168.375,,,,,
836966844580495360,1785895862000-632578958264631296-836966844580495360,1785895862000,1785907649000,1,154.448,50.259,3.073041644282616,632578958264631296,1785895862000,836966844580495360,RJ47GA2578,11787000,1785907649000,132.68503547601676,154.448,3.1999999999989086,50.25948313485483,3.0730121037176104,50.25948313485483,1785895862000-632578958264631296-836966844580495360,172.80000000004657,"{'confidence': 69.9, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 57294.138272860844, 'std': 8457.807198958117, 'timestamp': 1785974192842}",['900758004192772103'],,900758004192772103,
1152270135390633984,1785917745000-902855557075959808-1152270135390633984,1785917745000,1785931239000,1,154.163,41.614,3.704594607583987,902855557075959808,1785917745000,1152270135390633984,RJ47GA6196,13494000,1785931239000,109.8613511233374,154.163,3.7000000000007276,41.614148152779315,3.704581418656381,41.614148152779315,1785917745000-902855557075959808-1152270135390633984,159.90000000002328,"{'confidence': 69.5, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 38065.546125994035, 'std': 12947.196167425493, 'timestamp': 1786066844892}",,,,
1050036019790872576,1785911123000-632578958264631296-1050036019790872576,1785911123000,1785925977000,1,154.101,64.875,2.3753526011560693,632578958264631296,1785911123000,1050036019790872576,RJ47GA5530,14854000,1785925977000,171.2698828905549,154.101,4.050000000000182,64.8749556403617,2.3753542253542084,64.8749556403617,1785911123000-632578958264631296-1050036019790872576,162.80000000004657,,,,,
1488156307717357568,1785921696000-632578958264631296-1488156307717357568,1785921696000,1785936435000,1,154.036,48.73,3.161009644982557,632578958264631296,1785921696000,1488156307717357568,NL01AK3104,14739000,1785936435000,128.6476037301788,154.036,4.0499999999999545,48.73015292809802,3.160999724898917,48.73015292809802,1785921696000-632578958264631296-1488156307717357568,163.125,"{'confidence': 52.3, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47958.815197337506, 'std': 14469.050750566352, 'timestamp': 1786005580354}",,,,
1082303861131051008,1785936604000-632578958264631296-1082303861131051008,1785936604000,1785952074000,1,153.533,63.306,2.4252519508419423,632578958264631296,1785936604000,1082303861131051008,RJ47GA5902,15470000,1785952074000,167.12874952232238,153.533,4.25,63.3063445160312,2.4252387525095607,63.3063445160312,1785936604000-632578958264631296-1082303861131051008,164.29999999998836,,,,,
1504876024033181696,1785906396000-632578958264631296-1504876024033181696,1785906396000,1785919208000,1,153.404,49.476,3.1005740156843724,632578958264631296,1785906396000,1504876024033181696,RJ47GA8531,12812000,1785919208000,130.61745852172507,153.404,3.5499999999999545,49.476310046107976,3.100554585761139,49.476310046107976,1785906396000-632578958264631296-1504876024033181696,161.77500000000146,"{'confidence': 72.1, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58816.14077757804, 'std': 15729.349844536195, 'timestamp': 1785930519723}",,,,
1060579746913452032,1785891134000-632578958264631296-1060579746913452032,1785891134000,1785905145000,1,153.06,52.498,2.9155396396053184,632578958264631296,1785891134000,1060579746913452032,RJ47GA3879,14011000,1785905145000,138.59388344945074,153.06,3.850000000000364,52.49768312479195,2.9155572377577488,52.497683124791955,1785891134000-632578958264631296-1060579746913452032,157.125,"{'confidence': 84.4, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59881.48942488713, 'std': 6195.226924448104, 'timestamp': 1785935296422}",,,,
