vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1105914860262129664,1789013853000-632578958264631296-1105914860262129664,1789013853000,1789015127000,1,5.44,2.607,2.0866896816263907,632578958264631296,1789013853000,1105914860262129664,RJ47GA3915,1274000,1789015127000,,6.882688160829035,5.44,0.3000000000001819,2.607078848798877,2.0866265715386,5.125,2.607078848798877,1789013853000-632578958264631296-1105914860262129664,,,,
942427579615281152,1789039191000-632578958264631296-942427579615281152,1789039191000,1789040495000,1,5.436,1.356,4.008849557522123,632578958264631296,1789039191000,942427579615281152,RJ47GA2724,1304000,1789040495000,,3.5786282281896797,5.436,0.2999999999992724,1.3555409955263937,4.010207008080233,5.0,1.355540995526394,1789039191000-632578958264631296-942427579615281152,,,,
792451146961649664,1789044734000-632578958264631296-792451146961649664,1789044734000,1789046020000,1,5.419,2.552,2.1234326018808773,632578958264631296,1789044734000,792451146961649664,RJ47GA2227,1286000,1789046020000,,6.737447183703705,5.419,0.2999999999992724,2.552063327160494,2.1233799108070524,,2.552063327160494,1789044734000-632578958264631296-792451146961649664,['900758004180189185'],,900758004180189185,
1405141042860130304,1789067213000-632578958264631296-1405141042860130304,1789067213000,1789068637000,1,5.418,2.701,2.005923731951129,632578958264631296,1789067213000,1405141042860130304,NL01AJ7418,1424000,1789068637000,,7.130812761570701,5.418,0.40000000000009095,2.701065439988902,2.0058751334889027,5.695000000006985,2.7010654399889016,1789067213000-632578958264631296-1405141042860130304,,,,
1138167953473142784,1789055006000-632578958264631296-1138167953473142784,1789055006000,1789055900000,1,5.372,1.296,4.145061728395062,632578958264631296,1789055006000,1138167953473142784,RJ47GA6240,894000,1789055900000,,3.4227056754385967,5.372,0.1999999999998181,1.29647942251462,4.143528934366424,5.600000000005821,1.29647942251462,1789055006000-632578958264631296-1138167953473142784,,,,
943859348893859840,1789009086000-632578958264631296-943859348893859840,1789009086000,1789009871000,1,5.342,1.318,4.0531107738998475,632578958264631296,1789009086000,943859348893859840,RJ47GA1998,785000,1789009871000,,3.4788876861770794,5.342,0.2000000000007276,1.3177604871882875,4.053847457058189,5.625,1.3177604871882875,1789009086000-632578958264631296-943859348893859840,,,,
1465365829724930048,1789051840000-632578958264631296-1465365829724930048,1789051840000,1789052553000,1,5.338,1.608,3.3196517412935322,632578958264631296,1789051840000,1465365829724930048,RJ14GQ0815,713000,1789052553000,,4.246419693059212,5.338,0.1999999999998181,1.6084923079769742,3.318635702220849,5.5,1.6084923079769742,1789051840000-632578958264631296-1465365829724930048,,,,
1073664045493518336,1789036709000-632578958264631296-1073664045493518336,1789036709000,1789037182000,1,5.314,2.087,2.546238620028749,632578958264631296,1789036709000,1073664045493518336,RJ47GA5839,473000,1789037182000,,5.509072423240572,5.314,0.1000000000003638,2.0867698572880955,2.546519435979355,4.149999999965075,2.0867698572880955,1789036709000-632578958264631296-1073664045493518336,,,,
1067774753596506112,1789047353000-632578958264631296-1067774753596506112,1789047353000,1789049260000,1,5.31,2.346,2.2634271099744243,632578958264631296,1789047353000,1067774753596506112,RJ47GA6417,1907000,1789049260000,,6.192351542222226,5.31,0.5,2.3455877053872065,2.263824962845903,5.5,2.3455877053872065,1789047353000-632578958264631296-1067774753596506112,,,,
1385305291104452608,1789034497000-632578958264631296-1385305291104452608,1789034497000,1789035804000,1,5.31,2.781,1.9093851132686082,632578958264631296,1789034497000,1385305291104452608,NL01AJ5692,1307000,1789035804000,,7.341993715467294,5.31,0.29999999999972715,2.781058225555793,1.9093451374750698,5.375,2.781058225555793,1789034497000-632578958264631296-1385305291104452608,,,,
