vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1094955908762435584,1775946958000-632578958264631296-1094955908762435584,1775946958000,1775961257000,1,144.941,40.106,3.6139480377000948,632578958264631296,1775946958000,1094955908762435584,RJ47GA5970,14299000,1775961257000,105.88114365112807,144.941,3.949999999999818,40.10649380724548,3.6139035413216685,40.10649380724548,1775946958000-632578958264631296-1094955908762435584,151.0449999999837,,,,
786545248472924160,1775951692000-632578958264631296-786545248472924160,1775951692000,1775966523000,1,144.387,48.007,3.0076238881829735,632578958264631296,1775951692000,786545248472924160,RJ47GA3116,14831000,1775966523000,126.73925369246238,144.387,4.049999999999272,48.00729306532666,3.0076055278418465,48.00729306532666,1775951692000-632578958264631296-786545248472924160,163.47999999998137,['900758004209549323'],,900758004209549323,
1268614873160351744,1775963121000-632578958264631296-1268614873160351744,1775963121000,1775975217000,1,143.917,52.246,2.7546032232132602,632578958264631296,1775963121000,1268614873160351744,RJ47GA5515,12096000,1775975217000,137.9289508586705,143.917,3.3499999999994543,52.24581471919337,2.7546129919403803,52.24581471919337,1775963121000-632578958264631296-1268614873160351744,150.09999999997672,,,,
796706773456125952,1775993864000-632578958264631296-796706773456125952,1775993864000,1776008212000,1,143.796,46.584,3.0868109222050486,632578958264631296,1775993864000,796706773456125952,RJ47GA3118,14348000,1776008212000,122.98238208302155,143.796,3.9500000000007276,46.58423563750816,3.0867953081582815,46.58423563750816,1775993864000-632578958264631296-796706773456125952,162.63999999995576,['900758004213743618'],,900758004213743618,
787647951882158080,1775988223000-632578958264631296-787647951882158080,1775988223000,1776001117000,1,143.736,40.039,3.5898998476485424,632578958264631296,1775988223000,787647951882158080,RJ47GA2574,12894000,1776001117000,105.70421701333915,143.736,3.5,40.039476141416344,3.5898571572798685,40.039476141416344,1775988223000-632578958264631296-787647951882158080,161.17999999999302,['900758004192772101'],,900758004192772101,
1477629723302428672,1775962316000-632578958264631296-1477629723302428672,1775962316000,1775974197000,1,143.294,47.031,3.0467989198613683,632578958264631296,1775962316000,1477629723302428672,NL01AK3043,11881000,1775974197000,124.16155974924735,143.294,3.25,47.03089384441187,3.046805796930988,47.03089384441187,1775962316000-632578958264631296-1477629723302428672,144.875,,,,
1389243940330274816,1776003616000-632578958264631296-1389243940330274816,1776003616000,1776017903000,1,141.882,50.429,2.813500168553808,632578958264631296,1776003616000,1389243940330274816,NL01AJ6140,14287000,1776017903000,133.1319635903126,141.882,3.900000000000091,50.428774087239624,2.8135127725799998,50.428774087239624,1776003616000-632578958264631296-1389243940330274816,145.5,,,,
1144224275478085632,1775964893000-632578958264631296-1144224275478085632,1775964893000,1775976867000,1,141.698,53.758,2.635849547974255,632578958264631296,1775964893000,1144224275478085632,NL01AG9586,11974000,1775976867000,141.92222482396087,141.698,3.149999999999636,53.758418493924566,2.6358290286388133,53.758418493924566,1775964893000-632578958264631296-1144224275478085632,144.19999999998254,,,,
1389243940330274816,1775987472000-632578958264631296-1389243940330274816,1775987472000,1776001810000,1,140.773,45.715,3.0793612599803124,632578958264631296,1775987472000,1389243940330274816,NL01AJ6140,14338000,1776001810000,120.686315110304,140.773,3.900000000000091,45.71451329935757,3.0793940444724868,45.71451329935757,1775987472000-632578958264631296-1389243940330274816,144.25,,,,
1289306380670337024,1775975576000-632578958264631296-1289306380670337024,1775975576000,1775990072000,1,140.196,50.843,2.7574297346734062,632578958264631296,1775975576000,1289306380670337024,RJ47GA6383,14496000,1775990072000,134.2247316095072,140.196,4.0,50.842701367237574,2.7574459308792867,50.842701367237574,1775975576000-632578958264631296-1289306380670337024,144.69999999998254,,,,
1504876024033181696,1775967907000-632578958264631296-1504876024033181696,1775967907000,1775981428000,1,140.042,60.452,2.3165817508105606,632578958264631296,1775967907000,1504876024033181696,RJ47GA8531,13521000,1775981428000,159.59312227702202,140.042,3.75,60.451940256447735,2.3165840402461404,60.451940256447735,1775967907000-632578958264631296-1504876024033181696,147.45500000000175,,,,
1475453057469775872,1775981518000-632578958264631296-1475453057469775872,1775981518000,1775992684000,1,139.737,41.807,3.342430693424546,632578958264631296,1775981518000,1475453057469775872,NL01AK3037,11166000,1775992684000,110.37152442645933,139.737,3.0499999999999545,41.80739561608308,3.342399064586648,41.80739561608308,1775981518000-632578958264631296-1475453057469775872,147.25,,,,
873568577507033088,1775985975000-632578958264631296-873568577507033088,1775985975000,1775997073000,1,139.363,46.064,3.0254211531781867,632578958264631296,1775985975000,873568577507033088,RJ14GN1578,11098000,1775997073000,121.60777010350472,139.363,3.0,46.06354928163057,3.0254507560401085,46.06354928163057,1775985975000-632578958264631296-873568577507033088,141.80000000004657,,,,2.5935509909591623
1131631502098956288,1775973922000-632578958264631296-1131631502098956288,1775973922000,1775986289000,1,137.699,29.147,4.724294095447217,632578958264631296,1775973922000,1131631502098956288,RJ47GA6180,12367000,1775986289000,76.94788799123705,137.699,0.0,29.146927269407975,4.724305884021129,29.146927269407975,1775973922000-632578958264631296-1131631502098956288,147.30000000001746,,,,
1536014529144553472,1775957820000-632578958264631296-1536014529144553472,1775957820000,1775969389000,1,137.651,29.892,4.604944466746956,632578958264631296,1775957820000,1536014529144553472,NL01AK8376,11569000,1775969389000,78.9136460495489,137.651,3.200000000000017,29.891532594526097,4.605016472966241,20.257493038411216,1775957820000-632578958264631296-1536014529144553472,140.98499999999967,,,,
