vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1105914860262129664,1773814969000-632578958264631296-1105914860262129664,1773814969000,1773816404000,1,6.05,3.552,1.7032657657657657,632578958264631296,1773814969000,1105914860262129664,RJ47GA3915,1435000,1773816404000,6.05,0.34999999999990905,3.5515261227498423,1.703493031135489,6.0,3.5515261227498423,1773814969000-632578958264631296-1105914860262129664,,,,,
1396881508228136960,1773802620000-632578958264631296-1396881508228136960,1773802620000,1773803690000,1,6.04,1.508,4.005305039787799,632578958264631296,1773802620000,1396881508228136960,NL01AJ6925,1070000,1773803690000,6.04,0.25,1.5079511126957648,4.005434890526583,5.875,1.5079511126957648,1773802620000-632578958264631296-1396881508228136960,,,,,
1083726988146900992,1773838175000-632578958264631296-1083726988146900992,1773838175000,1773839299000,1,6.007,3.606,1.665834719911259,632578958264631296,1773838175000,1083726988146900992,RJ47GA6307,1124000,1773839299000,6.007,0.3000000000001819,3.6056055384199124,1.6660169660801143,6.399999999994179,3.6056055384199124,1773838175000-632578958264631296-1083726988146900992,,,,,
939548220361539584,1773818052000-632578958264631296-939548220361539584,1773818052000,1773818909000,1,6.001,1.547,3.8791208791208796,632578958264631296,1773818052000,939548220361539584,RJ47GA4719,857000,1773818909000,6.001,0.1999999999989086,1.5465593688013088,3.8802260818808354,6.099999999976717,1.5465593688013088,1773818052000-632578958264631296-939548220361539584,4.0829167336354555,,,,
926578486859005952,1773797870000-632578958264631296-926578486859005952,1773797870000,1773799087000,1,5.996,2.894,2.0718728403593643,632578958264631296,1773797870000,926578486859005952,RJ47GA4004,1217000,1773799087000,5.996,0.3000000000000682,2.8942390016835025,2.0717017483740237,5.375,2.894239001683502,1773797870000-632578958264631296-926578486859005952,,,,,
879404563604439040,1773809371000-632578958264631296-879404563604439040,1773809371000,1773810070000,1,5.954,1.927,3.0897768552153604,632578958264631296,1773809371000,879404563604439040,Rj47GA2064,699000,1773810070000,5.954,0.1499999999996362,1.9268287721924713,3.0900514285060994,6.625,1.9268287721924715,1773809371000-632578958264631296-879404563604439040,,['900758004163411987'],,900758004163411987,
1294704486559776768,1773824926000-632578958264631296-1294704486559776768,1773824926000,1773826061000,1,5.932,1.533,3.869536855838226,632578958264631296,1773824926000,1294704486559776768,NL01AH7659,1135000,1773826061000,5.932,0.3000000000001819,1.5334947744536491,3.8682883690382597,5.75,1.5334947744536491,1773824926000-632578958264631296-1294704486559776768,,,,,
1062738070563979264,1773826691000-632578958264631296-1062738070563979264,1773826691000,1773827649000,1,5.93,1.296,4.575617283950617,632578958264631296,1773826691000,1062738070563979264,RJ47GA3845,958000,1773827649000,5.93,0.25,1.2964873298686561,4.573897379005434,6.375,1.2964873298686561,1773826691000-632578958264631296-1062738070563979264,,,,,
1422205727123963904,1773823105000-632578958264631296-1422205727123963904,1773823105000,1773823964000,1,5.924,2.774,2.135544340302812,632578958264631296,1773823105000,1422205727123963904,NL01AJ9006,859000,1773823964000,5.924,0.20000000000004547,2.773695767211595,2.1357785774592775,6.0,2.7736957672115956,1773823105000-632578958264631296-1422205727123963904,,,,,
877447351826907136,1773828782000-632578958264631296-877447351826907136,1773828782000,1773829513000,1,5.914,2.523,2.3440348791121677,632578958264631296,1773828782000,877447351826907136,RJ14GN1571,731000,1773829513000,5.914,0.1000000000003638,2.5228191272590363,2.3442029339714794,5.7000000000116415,2.5228191272590363,1773828782000-632578958264631296-877447351826907136,,,,,0.3679999999999987
