vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,active_driver,driver_ids,vehicle_device_type
1537194706461523968,1783475419000-642689989225816064-1537194706461523968,1783475419000,1783489748000,1,196.114,60.034,3.2667155278675417,642689989225816064,1783475419000,1537194706461523968,MP09BN3822,14329000,1783489748000,158.48877551237902,60.03362708802236,3.266735819784039,193.84999999999127,60.03362708802236,1783475419000-642689989225816064-1537194706461523968,196.114,3.943055555555702,,,
1557834963942899712,1783486255000-642689989225816064-1557834963942899712,1783486255000,1783500737000,1,196.102,59.187,3.313261358068495,642689989225816064,1783486255000,1557834963942899712,MP09BQ8912,14482000,1783500737000,156.2528722786515,59.18669404494374,3.3132784853820163,193.44000000000233,59.18669404494374,1783486255000-642689989225816064-1557834963942899712,196.102,3.973888888888837,,,
1534933431186620416,1783484475000-642689989225816064-1534933431186620416,1783484475000,1783499509000,1,196.049,58.306,3.3624155318492095,642689989225816064,1783484475000,1534933431186620416,MP09BL8455,15034000,1783499509000,153.92734276414913,58.305811653086785,3.3624263935552454,194.29000000000815,58.305811653086785,1783484475000-642689989225816064-1534933431186620416,196.049,4.126388888888869,,,
1537213879656906752,1783478723000-642689989225816064-1537213879656906752,1783478723000,1783492765000,1,196.036,52.901,3.7057144477420083,642689989225816064,1783478723000,1537213879656906752,MP09BN1073,14042000,1783492765000,139.65860941907087,52.900988416314725,3.705715259179208,193.93000000000757,52.900988416314725,1783478723000-642689989225816064-1537213879656906752,196.036,3.8724999999999454,,,
1326601969871093760,1783477916000-642689989225816064-1326601969871093760,1783477916000,1783492508000,1,196.012,52.907,3.704840569300849,642689989225816064,1783477916000,1326601969871093760,MP09BN3893,14592000,1783492508000,139.67534587777175,52.907327984004446,3.7048176021903925,194.25,52.907327984004446,1783477916000-642689989225816064-1326601969871093760,196.012,4.004444444444289,,,
1533070725588451328,1783507089000-642689989225816064-1533070725588451328,1783507089000,1783523228000,1,195.988,54.669,3.5849933234557065,642689989225816064,1783507089000,1533070725588451328,MP09BQ7645,16139000,1783523228000,144.32739351769226,54.669467241550095,3.5849626837234743,193.61500000000524,54.669467241550095,1783507089000-642689989225816064-1533070725588451328,195.988,4.427777777777692,,,
1326601875818020864,1783485374000-642689989225816064-1326601875818020864,1783485374000,1783499296000,1,195.985,59.086,3.3169447923365944,642689989225816064,1783485374000,1326601875818020864,MP09BN1094,13922000,1783499296000,155.98601325478106,59.085611081356454,3.3169666254300623,193.95999999999185,59.085611081356454,1783485374000-642689989225816064-1326601875818020864,195.985,3.826388888888914,,,
1533610372471193600,1783480795000-642689989225816064-1533610372471193600,1783480795000,1783495837000,1,195.978,60.456,3.2416633584755856,642689989225816064,1783480795000,1533610372471193600,MP09BL8769,15042000,1783495837000,159.604583878531,60.45628177217083,3.2416482498632986,194.75,60.456281772170826,1783480795000-642689989225816064-1533610372471193600,195.978,4.123611111111131,,,
1533070725588451328,1783469549000-642689989225816064-1533070725588451328,1783469549000,1783483723000,3,195.96300000000002,58.334,3.3593273219734634,642689989225816064,1783469549000,1533070725588451328,MP09BQ7645,14174000,1783483723000,154.06811068259844,58.359132834317585,3.3594227754651063,193.91999999999825,58.359132834317585,1783469549000-642689989225816064-1533070725588451328,196.053,3.881944444444457,,,
1326602030344568832,1783498609000-642689989225816064-1326602030344568832,1783498609000,1783513799000,1,195.95,59.177,3.3112526826300757,642689989225816064,1783498609000,1326602030344568832,MP09DY9063,15190000,1783513799000,156.2273675641365,59.17703316823352,3.3112508267005647,193.79999999998836,59.17703316823352,1783498609000-642689989225816064-1326602030344568832,195.95,4.178611111110513,,,
