vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids
1294623527814561792,1784040534000-642689989225816064-1294623527814561792,1784040534000,1784042660000,1,12.041,1.187,10.144060657118787,642689989225816064,1784040534000,1294623527814561792,GJ18AZ6284,2126000,1784042660000,3.1337339185497943,12.041,1.187020423693104,10.143886119951985,12.0,1.187020423693104,1784040534000-642689989225816064-1294623527814561792,0.0,,
1265709242568933376,1784005351000-642689989225816064-1265709242568933376,1784005351000,1784008221000,1,11.992,0.867,13.831603229527106,642689989225816064,1784005351000,1265709242568933376,GJ18AZ6139,2870000,1784008221000,2.289274477870828,11.992,0.8671494234359196,13.829219827517054,12.0,0.7911104488922424,1784005351000-642689989225816064-1265709242568933376,0.0,,
1265710251726864384,1784016919000-642689989225816064-1265710251726864384,1784016919000,1784019327000,1,11.978,0.89,13.458426966292134,642689989225816064,1784016919000,1265710251726864384,GJ18AZ7942,2408000,1784019327000,2.3488131642485506,11.978,0.8897019561547539,13.462935443874148,12.0,0.8897019561547539,1784016919000-642689989225816064-1265710251726864384,0.0,,
1310263193548881920,1784018486000-642689989225816064-1310263193548881920,1784018486000,1784020234000,1,11.973,0.821,14.583434835566385,642689989225816064,1784018486000,1310263193548881920,GJ18AZ7719,1748000,1784020234000,2.1671197839782943,11.973,0.8208787060523841,14.585589700064588,12.0,0.718185541204555,1784018486000-642689989225816064-1310263193548881920,0.0,,
1265709242568933376,1784001898000-642689989225816064-1265709242568933376,1784001898000,1784004394000,1,11.955,0.855,13.982456140350877,642689989225816064,1784001898000,1265709242568933376,GJ18AZ6139,2496000,1784004394000,2.2573794443400805,11.955,0.8550679713409396,13.981344642405283,12.0,0.8550679713409396,1784001898000-642689989225816064-1265709242568933376,0.0,,
1430193762327330816,1783999618000-642689989225816064-1430193762327330816,1783999618000,1784001563000,1,11.879,4.057,2.928025634705447,642689989225816064,1783999618000,1430193762327330816,MP09AN2545,1945000,1784001563000,10.710960896928771,11.879,4.057182157927564,2.9278941732475405,12.10000000000582,4.057182157927564,1783999618000-642689989225816064-1430193762327330816,0.5211569444444444,,
718816574726733824,1783994993000-642689989225816064-718816574726733824,1783994993000,1783996438000,1,11.57,1.68,6.886904761904763,642689989225816064,1783994993000,718816574726733824,MP04PA3843,1445000,1783996438000,4.433902885626363,11.57,1.6795086687978649,6.88891948874632,,1.6795086687978649,1783994993000-642689989225816064-718816574726733824,0.0,,
1430193762327330816,1784032799000-642689989225816064-1430193762327330816,1784032799000,1784036206000,1,11.45,5.539,2.0671601372088824,642689989225816064,1784032799000,1430193762327330816,MP09AN2545,3407000,1784036206000,14.62301810216625,11.45,5.539022008396307,2.0671519236868092,11.700000000011642,5.539022008396307,1784032799000-642689989225816064-1430193762327330816,0.8499999999994543,,
1265710251726864384,1784010833000-642689989225816064-1265710251726864384,1784010833000,1784012486000,1,11.431,0.805,14.199999999999998,642689989225816064,1784010833000,1265710251726864384,GJ18AZ7942,1653000,1784012486000,2.126275583137057,11.431,0.8054074178549459,14.192816885700358,11.0,0.5931628511000524,1784010833000-642689989225816064-1265710251726864384,0.0,,
1363547788364742656,1784039184000-642689989225816064-1363547788364742656,1784039184000,1784041860000,1,11.418,1.46,7.82054794520548,642689989225816064,1784039184000,1363547788364742656,AS01PC9237,2676000,1784041860000,3.8541907806904074,11.418,1.459920750261518,7.820972472618582,12.0,1.459920750261518,1784039184000-642689989225816064-1363547788364742656,0.0,,
1265710251726864384,1784007679000-642689989225816064-1265710251726864384,1784007679000,1784009495000,1,11.398,0.821,13.883069427527406,642689989225816064,1784007679000,1265710251726864384,GJ18AZ7942,1816000,1784009495000,2.168655387429669,11.398,0.8214603740263897,13.875288888413058,12.0,0.6331815735955614,1784007679000-642689989225816064-1265710251726864384,0.0,,
1363547788364742656,1784033286000-642689989225816064-1363547788364742656,1784033286000,1784035579000,1,11.335,1.836,6.173747276688453,642689989225816064,1784033286000,1363547788364742656,AS01PC9237,2293000,1784035579000,4.845750957324111,11.335,1.835511726259133,6.175389586369635,11.75,1.835511726259133,1784033286000-642689989225816064-1363547788364742656,0.0,,
1265710251726864384,1784023961000-642689989225816064-1265710251726864384,1784023961000,1784025708000,1,11.173,0.772,14.472797927461139,642689989225816064,1784023961000,1265710251726864384,GJ18AZ7942,1747000,1784025708000,2.0375112628248973,11.173,0.7717845692518549,14.476837766827568,11.0,0.7717845692518549,1784023961000-642689989225816064-1265710251726864384,0.0,,
1310263193548881920,1784003824000-642689989225816064-1310263193548881920,1784003824000,1784005530000,1,11.131,0.749,14.861148197596796,642689989225816064,1784003824000,1310263193548881920,GJ18AZ7719,1706000,1784005530000,1.9774091416524395,11.131,0.7490186142622877,14.860778875252626,11.0,0.6463410663111142,1784003824000-642689989225816064-1310263193548881920,0.0,,
1265710251726864384,1784001251000-642689989225816064-1265710251726864384,1784001251000,1784003048000,1,11.12,0.791,14.058154235145384,642689989225816064,1784001251000,1265710251726864384,GJ18AZ7942,1797000,1784003048000,2.088209078973648,11.12,0.7909882874900181,14.058362400391836,11.0,0.5935906219359427,1784001251000-642689989225816064-1265710251726864384,0.0,,
1265709242568933376,1783997586000-642689989225816064-1265709242568933376,1783997586000,1783999347000,1,11.094,0.805,13.781366459627328,642689989225816064,1783997586000,1265709242568933376,GJ18AZ6139,1761000,1783999347000,2.12424563815204,11.094,0.8046384993000151,13.787558027177525,12.0,0.6285469750012689,1783997586000-642689989225816064-1265709242568933376,0.0,,
1363547788364742656,1784044360000-642689989225816064-1363547788364742656,1784044360000,1784046589000,1,10.945,1.262,8.672741679873218,642689989225816064,1784044360000,1363547788364742656,AS01PC9237,2229000,1784046589000,3.3323689784946273,10.945,1.2622609767025104,8.670948561360396,11.5,1.2622609767025104,1784044360000-642689989225816064-1363547788364742656,0.0,,
739467157439512576,1784012560000-642689989225816064-739467157439512576,1784012560000,1784015132000,1,10.417,3.684,2.827633007600434,642689989225816064,1784012560000,739467157439512576,MP13P6336,2572000,1784015132000,9.726984419076656,10.417,3.684463795104794,2.827277069146426,,3.684463795104794,1784012560000-642689989225816064-739467157439512576,0.0,,
1310263193548881920,1784031176000-642689989225816064-1310263193548881920,1784031176000,1784032463000,1,10.262,0.698,14.702005730659028,642689989225816064,1784031176000,1310263193548881920,GJ18AZ7719,1287000,1784032463000,1.8436515817919796,10.262,0.6983528718909013,14.694576929588626,10.0,0.48227519480546277,1784031176000-642689989225816064-1310263193548881920,0.0,,
1265710251726864384,1783999428000-642689989225816064-1265710251726864384,1783999428000,1784000611000,1,9.96,0.72,13.833333333333336,642689989225816064,1783999428000,1265710251726864384,GJ18AZ7942,1183000,1784000611000,1.9003076057424202,9.96,0.719813487023644,13.836917728762758,10.0,0.719813487023644,1783999428000-642689989225816064-1265710251726864384,0.0,,
1310263193548881920,1784042825000-642689989225816064-1310263193548881920,1784042825000,1784044674000,1,9.881,0.694,14.237752161383286,642689989225816064,1784042825000,1310263193548881920,GJ18AZ7719,1849000,1784044674000,1.830907006385705,9.881,0.6935253812067064,14.247495863536322,10.0,0.5069783677983796,1784042825000-642689989225816064-1310263193548881920,0.0,,
719815168762052608,1784022666000-642689989225816064-719815168762052608,1784022666000,1784024041000,1,9.843,1.484,6.632749326145553,642689989225816064,1784022666000,719815168762052608,MP04PA3847,1375000,1784024041000,3.916587612652867,9.843,1.4835559138836616,6.634734766573735,,1.4835559138836616,1784022666000-642689989225816064-719815168762052608,0.0,,
1310263193548881920,1784020510000-642689989225816064-1310263193548881920,1784020510000,1784021964000,1,9.782,0.696,14.054597701149426,642689989225816064,1784020510000,1310263193548881920,GJ18AZ7719,1454000,1784021964000,1.8361880194274187,9.782,0.6955257649346283,14.06418064314181,10.0,0.6259133520662378,1784020510000-642689989225816064-1310263193548881920,0.0,,
721681186253963264,1784002086000-642689989225816064-721681186253963264,1784002086000,1784002596000,1,9.501,2.547,3.7302709069493516,642689989225816064,1784002086000,721681186253963264,MP09AW1985,510000,1784002596000,6.723068968151262,9.501,2.5466170333906293,3.730831874374975,,1.8465132797272616,1784002086000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
1533070599880966144,1784023578000-642689989225816064-1533070599880966144,1784023578000,1784024199000,1,9.183,3.33,2.7576576576576577,642689989225816064,1784023578000,1533070599880966144,MP09BP2969,621000,1784024199000,8.792293921201203,9.183,3.3304143640913644,2.7573145549128673,8.010000000002037,3.3304143640913644,1784023578000-642689989225816064-1533070599880966144,0.12222222222226264,,
1265709242568933376,1784047506000-642689989225816064-1265709242568933376,1784047506000,1784048422000,1,9.0,0.608,14.802631578947368,642689989225816064,1784047506000,1265709242568933376,GJ18AZ6139,916000,1784048422000,1.6063706451609896,9.0,0.6084737292276475,14.79110694133656,9.0,0.4154275431357632,1784047506000-642689989225816064-1265709242568933376,0.0,,
1265710251726864384,1784039358000-642689989225816064-1265710251726864384,1784039358000,1784040788000,1,8.535,0.605,14.107438016528926,642689989225816064,1784039358000,1265710251726864384,GJ18AZ7942,1430000,1784040788000,1.5977644606096284,8.535,0.6052138108369804,14.102454119803582,8.0,0.5434606729172136,1784039358000-642689989225816064-1265710251726864384,0.0,,
721681186253963264,1783998878000-642689989225816064-721681186253963264,1783998878000,1783999296000,1,8.24,1.931,4.267219057483169,642689989225816064,1783998878000,721681186253963264,MP09AW1985,418000,1783999296000,5.096944796234831,8.24,1.9306609076647083,4.267968532064469,,1.2056700211845777,1783998878000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784008972000-642689989225816064-721681186253963264,1784008972000,1784009413000,1,8.192,2.14,3.82803738317757,642689989225816064,1784008972000,721681186253963264,MP09AW1985,441000,1784009413000,5.6492545522623185,8.192,2.1398691485842116,3.8282714648323344,,1.7322902759905787,1784008972000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
