vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,id,duration,end_time_trips,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,mileage,distance,carbon_emission
1334833185816576000,1773259656000-649034868264558592-1334833185816576000,1773259656000,1773267814000,1,121.535,33.694,3.607022021724936,649034868264558592,1773259656000,1334833185816576000,MP09DS0999,1773259656000-649034868264558592-1334833185816576000,8158000.0,1773267814000.0,2.25,33.6941383540812,123.99500000011176,33.6941383540812,3.6070072106556506,121.535,
1151974728106246144,1773315818000-649034868264558592-1151974728106246144,1773315818000,1773332860000,1,116.42,47.316,2.460478485079043,649034868264558592,1773315818000,1151974728106246144,MP09ZG9990,1773315818000-649034868264558592-1151974728106246144,17042000.0,1773332860000.0,4.30000000000291,47.316440832691384,124.18999999994412,47.316440832691384,2.460455561559573,116.42,
1151974728106246144,1773288072000-649034868264558592-1151974728106246144,1773288072000,1773300730000,1,115.877,40.605,2.8537618519886716,649034868264558592,1773288072000,1151974728106246144,MP09ZG9990,1773288072000-649034868264558592-1151974728106246144,12658000.0,1773300730000.0,3.25,40.60505917296676,123.67500000004657,40.60505917296676,2.853757693256763,115.877,
1192134642870779904,1773326788000-649034868264558592-1192134642870779904,1773326788000,1773338348000,1,112.605,36.355,3.097373126117453,649034868264558592,1773326788000,1192134642870779904,MP09ZU0099,1773326788000-649034868264558592-1192134642870779904,11560000.0,1773338348000.0,3.149999999999636,36.354967454630355,119.97499999997672,36.354967454630355,3.0973758989201916,112.605,
1220369221305761792,1773292465000-649034868264558592-1220369221305761792,1773292465000,1773304577000,1,110.162,43.814,2.5143104943625327,649034868264558592,1773292465000,1220369221305761792,MP09ZY9990,1773292465000-649034868264558592-1220369221305761792,12112000.0,1773304577000.0,3.335277777778174,43.813960986857886,110.0800000000745,43.813960986857886,2.5143127331729582,110.162,
1186996414987632640,1773335927000-649034868264558592-1186996414987632640,1773335927000,1773345792000,1,105.806,38.87,2.722047851813738,649034868264558592,1773335927000,1186996414987632640,MP09ZS0009,1773335927000-649034868264558592-1186996414987632640,9865000.0,1773345792000.0,2.6974999999997635,38.87029446780491,106.04000000003725,38.87029446780491,2.722027230527824,105.806,
1268894095296692224,1773254922000-649034868264558592-1268894095296692224,1773254922000,1773261829000,1,105.657,37.36,2.828078158458244,649034868264558592,1773254922000,1268894095296692224,MP09DF0999,1773254922000-649034868264558592-1268894095296692224,6907000.0,1773261829000.0,1.8708333333343035,37.35956072081957,104.19999999995343,37.35956072081957,2.8281114114149615,105.657,
1140330395766620160,1773317834000-649034868264558592-1140330395766620160,1773317834000,1773330404000,2,104.285,39.939,2.6111069380805727,649034868264558592,1773317834000,1140330395766620160,MP09DD0666,1773317834000-649034868264558592-1140330395766620160,12570000.0,1773330404000.0,3.454166666666424,39.94327946873867,,39.94327946873867,2.6112277556386037,104.301,
1268894298644938752,1773272602000-649034868264558592-1268894298644938752,1773272602000,1773281882000,1,104.226,27.992,3.7234209774221205,649034868264558592,1773272602000,1268894298644938752,MP09DB9990,1773272602000-649034868264558592-1268894298644938752,9280000.0,1773281882000.0,2.5,27.99199999999837,111.55999999999767,27.99199999999837,3.7234209774223372,104.226,
1268894298644938752,1773255950000-649034868264558592-1268894298644938752,1773255950000,1773261251000,1,98.182,20.953,4.685820646208181,649034868264558592,1773255950000,1268894298644938752,MP09DB9990,1773255950000-649034868264558592-1268894298644938752,5301000.0,1773261251000.0,1.449999999999818,20.952758926429873,103.43499999999767,20.952758926429876,4.685874559275959,98.182,
1268893773056704512,1773321431000-649034868264558592-1268893773056704512,1773321431000,1773338452000,1,90.96,45.923,1.980706835354833,649034868264558592,1773321431000,1268893773056704512,MP09DG0009,1773321431000-649034868264558592-1268893773056704512,17021000.0,1773338452000.0,4.6913888888902875,45.92267083522345,,45.92267083522345,1.9807210326763522,90.96,
