vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,load_estimation,active_driver,adblue_consumed
935627425390264320,1787902974000-632578958264631296-935627425390264320,1787902974000,1787914553000,1,89.551,63.356,1.4134572889702632,632578958264631296,1787902974000,935627425390264320,RJ47GA4714,11579000,1787914553000,167.2590277951384,3.149999999999636,63.35569234664332,1.4134641526767964,92.90000000000873,63.35569234664332,1787902974000-632578958264631296-935627425390264320,89.551,,"{'confidence': 69.5, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 66130.67270438654, 'std': 14536.605013725968, 'timestamp': 1787914681695}",,
1536014716214706176,1787914689000-632578958264631296-1536014716214706176,1787914689000,1787925050000,1,89.496,37.553,2.3831917556520117,632578958264631296,1787914689000,1536014716214706176,RJ47GA8947,10361000,1787925050000,99.13905592213685,2.8000000000000114,37.55267269777911,2.38321252711509,,37.55267269777911,1787914689000-632578958264631296-1536014716214706176,89.496,,"{'confidence': 64.5, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 73724.4857637771, 'std': 22230.44517392583, 'timestamp': 1787925298361}",,
1042868881099587584,1787918072000-632578958264631296-1042868881099587584,1787918072000,1787926265000,1,88.967,26.876,3.310276826908766,632578958264631296,1787918072000,1042868881099587584,RJ47GA5629,8193000,1787926265000,70.9537229322688,2.25,26.87641020161697,3.310226303758657,94.0,26.87641020161697,1787918072000-632578958264631296-1042868881099587584,88.967,,"{'confidence': 51.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 42190.25729420601, 'std': 9982.842221891759, 'timestamp': 1787926428659}",,
1461772563532218368,1787897305000-632578958264631296-1461772563532218368,1787897305000,1787906181000,1,88.848,34.37,2.585045097468723,632578958264631296,1787897305000,1461772563532218368,NL01AK1959,8876000,1787906181000,90.73607167071208,2.449999999999818,34.36972411769397,2.585065847364772,91.625,34.36972411769397,1787897305000-632578958264631296-1461772563532218368,88.848,,"{'confidence': 41.4, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60203.003305647915, 'std': 18677.364051313256, 'timestamp': 1787906260129}",,
942469061864849408,1787913561000-632578958264631296-942469061864849408,1787913561000,1787920568000,1,88.808,29.242,3.037001573079817,632578958264631296,1787913561000,942469061864849408,RJ47GA3637,7007000,1787920568000,77.1981950839583,1.8999999999996362,29.241740562105417,3.037028517894962,81.125,29.241740562105417,1787913561000-632578958264631296-942469061864849408,88.808,,,,
1500145408670695424,1787918172000-632578958264631296-1500145408670695424,1787918172000,1787925995000,1,88.778,26.97,3.29173155357805,632578958264631296,1787918172000,1500145408670695424,NL01AK3125,7823000,1787925995000,71.20028086953985,2.1499999999998636,26.969803359674188,3.291755554018711,90.375,26.969803359674188,1787918172000-632578958264631296-1500145408670695424,88.778,,"{'confidence': 76.3, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58837.08818697652, 'std': 9250.35612736197, 'timestamp': 1787926006904}",,
874238000127541248,1787889115000-1194637793272266752-874238000127541248,1787889115000,1787897414000,1,88.724,40.843,2.172318389932179,1194637793272266752,1787889115000,874238000127541248,RJ47GA4754,8299000,1787897414000,107.82613468475907,2.300000000000182,40.84323283513601,2.1723060061904267,91.10000000000582,40.84323283513601,1787889115000-1194637793272266752-874238000127541248,88.724,,"{'confidence': 78.7, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64544.505493376775, 'std': 8254.807972071303, 'timestamp': 1787897421649}",,0.0
1183367596062277632,1787878317000-632578958264631296-1183367596062277632,1787878317000,1787885611000,1,88.72,27.213,3.260206518943152,632578958264631296,1787878317000,1183367596062277632,RJ47GA6402,7294000,1787885611000,71.84359449704169,1.9516666666664848,27.213482764030942,3.260148683257274,93.90000000002328,27.137826082787125,1787878317000-632578958264631296-1183367596062277632,88.72,,"{'confidence': 61.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 19605.072326677306, 'std': 3978.2832234937837, 'timestamp': 1787885708059}",,
1079774673618599936,1787889549000-632578958264631296-1079774673618599936,1787889549000,1787896768000,1,88.618,22.321,3.9701626271224404,632578958264631296,1787889549000,1079774673618599936,RJ47GA5739,7219000,1787896768000,58.92861760627575,1.949999999999818,22.321446062983238,3.970083288956786,91.79999999998836,22.321446062983238,1787889549000-632578958264631296-1079774673618599936,88.618,,"{'confidence': 62.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 33693.64568449432, 'std': 7091.016081634298, 'timestamp': 1787896773962}",,
940246634145513472,1787959877000-632578958264631296-940246634145513472,1787959877000,1787968486000,1,88.595,49.986,1.7723962709558678,632578958264631296,1787959877000,940246634145513472,RJ14GN1596,8609000,1787968486000,131.96183447023554,2.350000000000364,49.9855433599377,1.772412462580269,91.90000000002328,49.9855433599377,1787959877000-632578958264631296-940246634145513472,88.595,,"{'confidence': 44.9, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64573.1669368814, 'std': 20136.594389633407, 'timestamp': 1787968514453}",,
866245317551456256,1787913090000-632578958264631296-866245317551456256,1787913090000,1787922585000,1,88.571,24.737,3.5805069329344708,632578958264631296,1787913090000,866245317551456256,RJ47GA4410,9495000,1787922585000,65.30538027885434,2.600000000000364,24.736886469263005,3.580523365786334,92.69999999995343,24.736886469263005,1787913090000-632578958264631296-866245317551456256,88.571,['900758004234715150'],"{'confidence': 70.3, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47636.504387980865, 'std': 10598.065084954334, 'timestamp': 1787922602025}",900758004234715150,0.27600000000000063
1545824860603678720,1787891272000-632578958264631296-1545824860603678720,1787891272000,1787899292000,1,88.469,27.06,3.2693643754619366,632578958264631296,1787891272000,1545824860603678720,NL01AK8994,8020000,1787899292000,71.43831909569884,2.2000000000000455,27.05996935443138,3.2693680780356162,91.90999999999985,27.05996935443138,1787891272000-632578958264631296-1545824860603678720,88.469,,"{'confidence': 79.3, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46170.807427848995, 'std': 9360.904033819008, 'timestamp': 1787899303396}",,
1536014550107684864,1787905204000-632578958264631296-1536014550107684864,1787905204000,1787912989000,1,88.233,21.066,4.18840786100826,632578958264631296,1787905204000,1536014550107684864,NL01AK9195,7785000,1787912989000,55.61409643759371,2.099999999999909,21.065945620300646,4.188418672977699,89.9900000000016,21.065945620300646,1787905204000-632578958264631296-1536014550107684864,88.233,,"{'confidence': 54.3, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 33006.68296996361, 'std': 11278.35254320635, 'timestamp': 1787912993276}",,
1135566388677574656,1787876474000-632578958264631296-1135566388677574656,1787876474000,1787888990000,1,88.186,24.22,3.641040462427746,632578958264631296,1787876474000,1135566388677574656,RJ47GA6238,12516000,1787888990000,63.94070955755939,3.4061508333329695,24.219965741499767,3.641045612583071,92.69999999998254,24.211077057312615,1787876474000-632578958264631296-1135566388677574656,88.186,,"{'confidence': 6.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 11907.36712274486, 'std': 4975.723694373039, 'timestamp': 1787889000272}",,
1047649870816477184,1787925712000-632578958264631296-1047649870816477184,1787925712000,1787935515000,1,88.178,44.534,1.9800152692324966,632578958264631296,1787925712000,1047649870816477184,RJ47GA3762,9803000,1787935515000,117.57084842830372,2.7000000000007276,44.534412283448376,1.979996938968748,90.375,44.534412283448376,1787925712000-632578958264631296-1047649870816477184,88.178,,"{'confidence': 76.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40884.35543068338, 'std': 6538.629679802875, 'timestamp': 1787936732831}",,
1479440816106635264,1787879453000-632578958264631296-1479440816106635264,1787879453000,1787888756000,1,88.119,26.553,3.3186080668850977,632578958264631296,1787879453000,1479440816106635264,NL01AK3099,9303000,1787888756000,70.10012107812125,2.5499999999999545,26.55307616595502,3.3185985476508226,93.125,26.55307616595502,1787879453000-632578958264631296-1479440816106635264,88.119,,"{'confidence': 52, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 39873.968468889536, 'std': 7657.696122812692, 'timestamp': 1787889576541}",,
1132636252537880576,1787905130000-632578958264631296-1132636252537880576,1787905130000,1787912951000,1,88.11,28.767,3.0628845552195223,632578958264631296,1787905130000,1132636252537880576,RK47GA5327,7821000,1787912951000,75.94358870283267,0.0,28.766510872285103,3.0629366345881373,91.39999999999418,28.766510872285103,1787905130000-632578958264631296-1132636252537880576,88.11,,"{'confidence': 7.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 25717.08285226456, 'std': 11627.865492208879, 'timestamp': 1787912957770}",,
893821287409909760,1787959659000-632578958264631296-893821287409909760,1787959659000,1787968467000,1,88.022,25.726,3.4215190857498254,632578958264631296,1787959659000,893821287409909760,Rj14GH7541,8808000,1787968467000,67.91635220132575,0.0,25.72589098535066,3.4215335845947266,,0.001,1787959659000-632578958264631296-893821287409909760,88.022,['900758004238909441'],"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787968514301}",900758004238909441,
1079774673618599936,1787898603000-632578958264631296-1079774673618599936,1787898603000,1787907067000,1,87.956,25.11,3.5028275587415374,632578958264631296,1787898603000,1079774673618599936,RJ47GA5739,8464000,1787907067000,66.28961825642499,2.300000000000182,25.109703885009466,3.502868867064174,91.0,25.109703885009466,1787898603000-632578958264631296-1079774673618599936,87.956,,"{'confidence': 79.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 29833.399373090233, 'std': 3474.5905053654706, 'timestamp': 1787907084448}",,
1471148657502846976,1787906860000-632578958264631296-1471148657502846976,1787906860000,1787916834000,1,87.911,37.186,2.364088635507987,632578958264631296,1787906860000,1471148657502846976,NL01AK2620,9974000,1787916834000,98.16972367953126,2.699999999999818,37.18550139376184,2.3641203346729047,92.875,37.18550139376184,1787906860000-632578958264631296-1471148657502846976,87.911,,"{'confidence': 57.3, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44411.69423147749, 'std': 10717.794743344315, 'timestamp': 1787916870604}",,
1536014603211767808,1787925398000-632578958264631296-1536014603211767808,1787925398000,1787932634000,1,87.778,32.074,2.736733803080377,632578958264631296,1787925398000,1536014603211767808,NL01AK9193,7236000,1787932634000,84.67471085840347,2.0,32.07375411303162,2.7367547836982284,90.35499999999956,32.07375411303162,1787925398000-632578958264631296-1536014603211767808,87.778,,"{'confidence': 61.8, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 72163.6714502359, 'std': 20609.385096225433, 'timestamp': 1787932636874}",,
1083726476706054144,1787909395000-632578958264631296-1083726476706054144,1787909395000,1787917543000,1,87.643,27.826,3.149680155250485,632578958264631296,1787909395000,1083726476706054144,RJ47GA6362,8148000,1787917543000,73.4600933119785,2.25,27.825792921203973,3.1497035950847523,92.80000000001746,27.825792921203973,1787909395000-632578958264631296-1083726476706054144,87.643,,"{'confidence': 31.6, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 24883.555507000136, 'std': 6813.048758577938, 'timestamp': 1787917674344}",,
947452563299500032,1787960595000-632578958264631296-947452563299500032,1787960595000,1787968347000,1,87.585,31.922,2.743719065221477,632578958264631296,1787960595000,947452563299500032,RJ47GA2721,7752000,1787968347000,84.27365847127822,2.150000000001455,31.921840330029628,2.743732789039945,,31.92184033002963,1787960595000-632578958264631296-947452563299500032,87.585,,"{'confidence': 64.8, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 63767.88338978336, 'std': 7767.619955892047, 'timestamp': 1787968359845}",,
943858330336493568,1787882127000-632578958264631296-943858330336493568,1787882127000,1787889513000,1,87.549,18.123,4.830822711471611,632578958264631296,1787882127000,943858330336493568,RJ47GA3486,7386000,1787889513000,47.84474143117213,1.8000000000010914,18.12300811786823,4.830820547593409,86.375,15.636148207670571,1787882127000-632578958264631296-943858330336493568,87.549,,"{'confidence': 65.3, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 21711.189081393717, 'std': 6204.474782148777, 'timestamp': 1787890044459}",,
1464628801508999168,1787928423000-632578958264631296-1464628801508999168,1787928423000,1787937050000,1,87.548,28.759,3.044194860739247,632578958264631296,1787928423000,1464628801508999168,NL01AK1964,8627000,1787937050000,75.92280749842395,2.349999999999909,28.758639203948466,3.044233052166806,90.25,28.758639203948466,1787928423000-632578958264631296-1464628801508999168,87.548,,"{'confidence': 52.6, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 49255.419133074916, 'std': 14762.16319865798, 'timestamp': 1787937073366}",,
1536014654021566464,1787917526000-632578958264631296-1536014654021566464,1787917526000,1787926364000,1,87.455,19.37,4.514971605575632,632578958264631296,1787917526000,1536014654021566464,Rj47GA8899,8838000,1787926364000,51.137434694190915,2.3999999999999773,19.370240414466256,4.514915567836013,89.0,13.591233900413032,1787917526000-632578958264631296-1536014654021566464,87.455,,"{'confidence': 67.3, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 27730.802802983693, 'std': 6015.799077647317, 'timestamp': 1787926440156}",,
1109445504082640896,1787920645000-632578958264631296-1109445504082640896,1787920645000,1787929499000,1,87.409,33.507,2.6086787835377687,632578958264631296,1787920645000,1109445504082640896,RJ47GA4865,8854000,1787929499000,88.45799201506793,2.399999999999636,33.5068151572227,2.608693174503582,90.79999999998836,33.5068151572227,1787920645000-632578958264631296-1109445504082640896,87.409,,"{'confidence': 71.6, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43480.22090564929, 'std': 10496.223300723575, 'timestamp': 1787929519424}",,
642055098863718400,1787878131000-632578958264631296-642055098863718400,1787878131000,1787886106000,1,87.316,23.406,3.7304964539007095,632578958264631296,1787878131000,642055098863718400,RJ47GA2705,7975000,1787886106000,61.7927407840931,2.1999999999989086,23.40634120609587,3.7304420725636396,,23.40634120609587,1787878131000-632578958264631296-642055098863718400,87.316,['900758004196966402'],"{'confidence': 83.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 34020.54133028626, 'std': 2765.948758131862, 'timestamp': 1787886212719}",900758004196966402,
951559578305167360,1787892485000-632578958264631296-951559578305167360,1787892485000,1787900301000,1,86.854,28.81,3.0147171121138494,632578958264631296,1787892485000,951559578305167360,RJ47GA4675,7816000,1787900301000,76.05915928191767,0.0,28.810287606786996,3.014687016853637,89.89999999999418,28.810287606786996,1787892485000-632578958264631296-951559578305167360,86.854,,"{'confidence': 46.2, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41319.49677801398, 'std': 14047.78426728598, 'timestamp': 1787901071354}",,
1120316268595904512,1787901353000-632578958264631296-1120316268595904512,1787901353000,1787910525000,1,86.836,35.995,2.4124461730795943,632578958264631296,1787901353000,1120316268595904512,RJ47GA6295,9172000,1787910525000,95.02781396534282,0.0,35.99538407778137,2.412420431807552,91.39999999999418,35.99538407778137,1787901353000-632578958264631296-1120316268595904512,86.836,,"{'confidence': 36.1, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 8}, 'load_class': 'HIGH', 'mean': 84058.63962862655, 'std': 21488.572171088457, 'timestamp': 1787910528833}",,
1088485622458351616,1787891259000-632578958264631296-1088485622458351616,1787891259000,1787902980000,1,86.7,24.721,3.507139678815582,632578958264631296,1787891259000,1088485622458351616,RJ47GA5708,11721000,1787902980000,65.26400446773019,3.1500000000005457,24.72121381353416,3.507109345597248,86.69999999995343,24.72121381353416,1787891259000-632578958264631296-1088485622458351616,86.69999999995343,,"{'confidence': 72.6, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 29358.133974649412, 'std': 6030.399118245492, 'timestamp': 1787903000867}",,
1211337321434054656,1787892500000-632578958264631296-1211337321434054656,1787892500000,1787901282000,1,86.608,33.023,2.622656936074857,632578958264631296,1787892500000,1211337321434054656,RJ47GA3107,8782000,1787901282000,87.18020985916634,2.400000000000091,33.022806764835735,2.622672282727474,98.59999999997672,33.022806764835735,1787892500000-632578958264631296-1211337321434054656,86.608,,"{'confidence': 75.8, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41833.110037975304, 'std': 6715.9060385901485, 'timestamp': 1787902381716}",,
1173302979768352768,1787898868000-632578958264631296-1173302979768352768,1787898868000,1787905802000,1,86.601,28.52,3.036500701262272,632578958264631296,1787898868000,1173302979768352768,RJ47GA6351,6934000,1787905802000,75.29221647616332,1.9000000000005457,28.519778968243678,3.0365242345120853,91.5,28.519778968243678,1787898868000-632578958264631296-1173302979768352768,86.601,,,,
1072872003913908224,1787888974000-632578958264631296-1072872003913908224,1787888974000,1787898652000,1,86.599,45.527,1.9021459793089814,632578958264631296,1787888974000,1072872003913908224,RJ47GA2729,9678000,1787898652000,120.19168687403456,2.649999999999636,45.52715411895248,1.9021395401464318,87.875,45.52715411895248,1787888974000-632578958264631296-1072872003913908224,86.599,,"{'confidence': 75.5, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 73865.57934008757, 'std': 14479.967154240449, 'timestamp': 1787898664357}",,
1083729038846984192,1787880689000-632578958264631296-1083729038846984192,1787880689000,1787889629000,1,86.594,37.929,2.2830551820506733,632578958264631296,1787880689000,1083729038846984192,RJ47GA6358,8940000,1787889629000,100.13261468066308,2.4000000000005457,37.92902071237238,2.283053935314317,91.60000000000582,37.92902071237238,1787880689000-632578958264631296-1083729038846984192,86.594,,"{'confidence': 42.5, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 37032.66985827281, 'std': 7379.958755495218, 'timestamp': 1787889634080}",,
1120316585941139456,1787909649000-632578958264631296-1120316585941139456,1787909649000,1787916810000,1,86.486,23.907,3.617601539298114,632578958264631296,1787909649000,1120316585941139456,RJ47GA6415,7161000,1787916810000,63.11515654810162,1.9500000000007276,23.907256268220312,3.6175627612678007,89.30000000001746,23.907256268220312,1787909649000-632578958264631296-1120316585941139456,86.486,,,,
1083728582527680512,1787878145000-632578958264631296-1083728582527680512,1787878145000,1787886982000,1,86.467,39.093,2.2118282045378965,632578958264631296,1787878145000,1083728582527680512,RJ47GA6350,8837000,1787886982000,103.20540168824134,2.4000000000005457,39.092955184939896,2.2118307401153032,91.09999999997672,39.092955184939896,1787878145000-632578958264631296-1083728582527680512,86.467,,"{'confidence': 66.5, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46998.4704825509, 'std': 10922.226613842835, 'timestamp': 1787886992047}",,
789513633972355072,1787917141000-632578958264631296-789513633972355072,1787917141000,1787927489000,1,86.421,46.942,1.8410165736440716,632578958264631296,1787917141000,789513633972355072,RJ47GA2709,10348000,1787927489000,123.92601307113209,2.7999999999992724,46.94167161785306,1.8410294525415238,96.79999999998836,46.94167161785306,1787917141000-632578958264631296-789513633972355072,86.421,['900758004201160708'],"{'confidence': 68.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 63332.149347515064, 'std': 13658.229075364365, 'timestamp': 1787927513765}",900758004201160708,
932302785804763136,1787909526000-632578958264631296-932302785804763136,1787909526000,1787919542000,1,86.382,26.724,3.232375392905254,632578958264631296,1787909526000,932302785804763136,RJ47GA4681,10016000,1787919542000,70.55136314410183,2.75,26.72400119094766,3.232375248855346,89.80000000004657,26.72400119094766,1787909526000-632578958264631296-932302785804763136,86.382,,"{'confidence': 61.7, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 30415.919854913263, 'std': 4030.7612418846884, 'timestamp': 1787923985211}",,
1535700301011484672,1787928228000-632578958264631296-1535700301011484672,1787928228000,1787934719000,1,86.233,20.426,4.221727210418095,632578958264631296,1787928228000,1535700301011484672,NL01AK7896,6491000,1787934719000,53.925799375510586,1.75,20.426439157390373,4.221636445567192,89.27500000000146,20.426439157390373,1787928228000-632578958264631296-1535700301011484672,86.233,,,,
1479440816106635264,1787921002000-632578958264631296-1479440816106635264,1787921002000,1787929063000,1,86.109,30.976,2.7798618285123964,632578958264631296,1787921002000,1479440816106635264,NL01AK3099,8061000,1787929063000,81.7766587957487,2.2000000000000455,30.97600711960178,2.7798611895821064,90.5,30.97600711960178,1787921002000-632578958264631296-1479440816106635264,86.109,,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 74439.27844208493, 'std': 14268.787279733482, 'timestamp': 1787931123495}",,
1067776270814674944,1787887522000-632578958264631296-1067776270814674944,1787887522000,1787894466000,1,85.978,27.701,3.1037868669001116,632578958264631296,1787887522000,1067776270814674944,RJ47GA6416,6944000,1787894466000,73.13168035301177,0.0,27.701394073110517,3.1037427132036663,88.5,27.701394073110517,1787887522000-632578958264631296-1067776270814674944,85.978,,,,
1067764685513687040,1787902502000-632578958264631296-1067764685513687040,1787902502000,1787912986000,1,85.843,31.464,2.7282926519196544,632578958264631296,1787902502000,1067764685513687040,RJ47GA6297,10484000,1787912986000,83.06618730155441,2.899999999999636,31.464464886952427,2.7282523414404887,91.69999999998254,31.464464886952427,1787902502000-632578958264631296-1067764685513687040,85.843,,"{'confidence': 57.7, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60497.9347019442, 'std': 16184.00135809188, 'timestamp': 1787912990459}",,
1061350361924632576,1787923388000-632578958264631296-1061350361924632576,1787923388000,1787933808000,1,85.812,36.27,2.365922249793217,632578958264631296,1787923388000,1061350361924632576,RJ47GA3605,10420000,1787933808000,95.75190086916167,2.850000000000364,36.269659420136996,2.3659444663094074,92.375,36.269659420136996,1787923388000-632578958264631296-1061350361924632576,85.812,,"{'confidence': 70.4, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44902.017293680175, 'std': 10639.389757248522, 'timestamp': 1787933816007}",,
1125482414773108736,1787893871000-632578958264631296-1125482414773108736,1787893871000,1787901797000,1,85.713,30.469,2.813121533361777,632578958264631296,1787893871000,1125482414773108736,RJ47GA3886,7926000,1787901797000,80.43816000003135,2.1999999999989086,30.469000000011874,2.813121533360681,87.5,30.469000000011874,1787893871000-632578958264631296-1125482414773108736,85.713,,"{'confidence': 63.5, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43992.61349570105, 'std': 11113.59437472159, 'timestamp': 1787901848218}",,
1525526061327056896,1787882721000-632578958264631296-1525526061327056896,1787882721000,1787890130000,1,85.684,18.278,4.68782142466353,632578958264631296,1787882721000,1525526061327056896,NL01AK6559,7409000,1787890130000,48.253791628357845,2.0,18.27795137437797,4.687833895876964,89.625,18.27795137437797,1787882721000-632578958264631296-1525526061327056896,85.684,,"{'confidence': 66.2, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 19753.051746046498, 'std': 3780.157698721957, 'timestamp': 1787890135460}",,
1536014681523617792,1787934632000-632578958264631296-1536014681523617792,1787934632000,1787942060000,1,85.633,35.996,2.3789587731970214,632578958264631296,1787934632000,1536014681523617792,NL01AL0109,7428000,1787942060000,95.0299906468046,2.0,35.99620857833508,2.3789449884324667,88.18500000000131,35.99620857833508,1787934632000-632578958264631296-1536014681523617792,85.633,,"{'confidence': 50.4, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 61359.20281311516, 'std': 23567.29084040472, 'timestamp': 1787942067976}",,
1175796809117728768,1787909913000-632578958264631296-1175796809117728768,1787909913000,1787916826000,1,85.526,26.312,3.2504560656734567,632578958264631296,1787909913000,1175796809117728768,RJ47GA6335,6913000,1787916826000,69.46368000001414,1.8499999999994543,26.312000000005355,3.2504560656727954,89.69999999998254,26.312000000005355,1787909913000-632578958264631296-1175796809117728768,85.526,,,,
