vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
926835749754503168,1783323339000-632578958264631296-926835749754503168,1783323339000,1783336993000,1,160.0,40.403,3.9601019726257953,632578958264631296,1783323339000,926835749754503168,RJ47GA2702,13654000,1783336993000,106.66454631319895,2.600000000000364,40.40323723984809,160.0,36.377214118052116,1783323339000-632578958264631296-926835749754503168,3.9600787196873033,160.0,,,,
787325260482478080,1783323503000-632578958264631296-787325260482478080,1783323503000,1783338236000,1,159.847,55.217,2.8948874440842496,632578958264631296,1783323503000,787325260482478080,RJ47GA3074,14733000,1783338236000,145.77309519074797,4.050000000001091,55.21708151164695,181.64999999996508,55.21708151164695,1783323503000-632578958264631296-787325260482478080,2.8948831706413793,159.847,['900758004201160724'],,900758004201160724,
1209168031477923840,1783297400000-632578958264631296-1209168031477923840,1783297400000,1783312615000,1,159.606,46.414,3.438746929805662,632578958264631296,1783297400000,1209168031477923840,RJ47GA6243,15215000,1783312615000,122.53256850130683,0.0,46.413851705040464,163.70000000001164,46.413851705040464,1783297400000-632578958264631296-1209168031477923840,3.43875791680239,159.606,,,,
964170762879500288,1783306769000-632578958264631296-964170762879500288,1783306769000,1783321570000,1,159.484,78.723,2.0258882410477246,632578958264631296,1783306769000,964170762879500288,RJ47GA4713,14801000,1783321570000,207.82753538314174,4.100000000000364,78.72255128149308,166.10000000003492,78.72255128149308,1783306769000-632578958264631296-964170762879500288,2.0258997886097876,159.484,,,,
1152269303286857728,1783295721000-632578958264631296-1152269303286857728,1783295721000,1783309406000,1,155.7,42.278,3.6827664506362647,632578958264631296,1783295721000,1152269303286857728,RJ47GA4891,13685000,1783309406000,111.61342555888358,3.800000000000182,42.277812711698324,155.70000000001164,42.277812711698324,1783295721000-632578958264631296-1152269303286857728,3.682782765082103,155.70000000001164,,,,
792451146961649664,1783309410000-632578958264631296-792451146961649664,1783309410000,1783323664000,1,155.618,55.18,2.820188474084813,632578958264631296,1783309410000,792451146961649664,RJ47GA2227,14254000,1783323664000,145.67545869223068,3.900000000001455,55.18009798948131,175.13999999995576,55.18009798948131,1783309410000-632578958264631296-792451146961649664,2.8201834659602203,155.618,['900758004180189185'],,900758004180189185,
1101122257968693248,1783322510000-632578958264631296-1101122257968693248,1783322510000,1783337238000,1,153.989,49.808,3.0916519434628977,632578958264631296,1783322510000,1101122257968693248,RJ47GA3730,14728000,1783337238000,131.49266534684782,4.100000000000364,49.8078277828969,169.75,49.8078277828969,1783322510000-632578958264631296-1101122257968693248,3.09166263325535,153.989,,,,
1471144582421938176,1783337620000-632578958264631296-1471144582421938176,1783337620000,1783353191000,1,153.174,61.5,2.4906341463414634,632578958264631296,1783337620000,1471144582421938176,NL01AK2624,15571000,1783353191000,162.36,4.25,61.5,161.25,61.5,1783337620000-632578958264631296-1471144582421938176,2.4906341463414634,153.174,,,,
1045015172411817984,1783294274000-632578958264631296-1045015172411817984,1783294274000,1783308638000,1,152.904,63.969,2.3902827932279695,632578958264631296,1783294274000,1045015172411817984,RJ47GA3393,14364000,1783308638000,168.8781600000314,3.9500000000007276,63.96900000001188,158.625,63.969000000011874,1783294274000-632578958264631296-1045015172411817984,2.390282793227526,152.904,,,,
970285003134992384,1783296087000-632578958264631296-970285003134992384,1783296087000,1783309894000,1,152.206,49.832,3.054382725959223,632578958264631296,1783296087000,970285003134992384,RJ14GN3848,13807000,1783309894000,131.556481325377,3.7999999999992724,49.83200050203674,157.59999999997672,49.83200050203674,1783296087000-632578958264631296-970285003134992384,3.0543826951875834,152.206,,,,
