vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
946036270407090176,1789364212000-632578958264631296-946036270407090176,1789364212000,1789371047000,1,67.542,13.298,5.0791096405474505,632578958264631296,1789364212000,946036270407090176,RJ47GA2720,6835000,1789371047000,35.10681125837826,1.8500000000003638,13.298034567567521,5.079096437659118,71.875,13.298034567567521,1789364212000-632578958264631296-946036270407090176,,67.542,,,,
1176582767303983104,1789390269000-632578958264631296-1176582767303983104,1789390269000,1789396307000,1,67.517,21.914,3.080998448480423,632578958264631296,1789390269000,1176582767303983104,RJ47GA6341,6038000,1789396307000,57.852366111423684,1.6499999999996362,21.91377504220594,3.081030076742242,71.30000000001746,21.91377504220594,1789390269000-632578958264631296-1176582767303983104,,67.517,,,,
1083726561296777216,1789368430000-632578958264631296-1083726561296777216,1789368430000,1789373685000,1,67.4,20.919,3.2219513361059327,632578958264631296,1789368430000,1083726561296777216,RJ47GA6360,5255000,1789373685000,55.22513531994887,1.449999999999818,20.918611863616995,3.2220111181110314,67.40000000002328,20.918611863616995,1789368430000-632578958264631296-1083726561296777216,,67.40000000002328,,,,
942723675356921856,1789393494000-632578958264631296-942723675356921856,1789393494000,1789400177000,1,67.339,28.242,2.3843566319665745,632578958264631296,1789393494000,942723675356921856,RJ14GN1566,6683000,1789400177000,74.5594121012259,1.7999999999992724,28.24220155349466,2.3843396157502297,69.59999999997672,28.24220155349466,1789393494000-632578958264631296-942723675356921856,,67.339,,,,
1355523374926790656,1789352684000-632578958264631296-1355523374926790656,1789352684000,1789358520000,1,67.286,19.766,3.404128301123141,632578958264631296,1789352684000,1355523374926790656,NL01AJ3747,5836000,1789358520000,52.18334330506325,1.6000000000003638,19.766417918584562,3.40405632811887,70.75,19.766417918584562,1789352684000-632578958264631296-1355523374926790656,,67.286,,,,
1184409623537385472,1789352532000-632578958264631296-1184409623537385472,1789352532000,1789357687000,1,67.284,23.891,2.81629065338412,632578958264631296,1789352532000,1184409623537385472,RJ47GA6472,5155000,1789357687000,63.07155601337695,1.1500000000005457,23.890740914157934,2.8163211949666542,72.19999999998254,23.89074091415793,1789352532000-632578958264631296-1184409623537385472,,67.284,,,,
1067775149379420160,1789361708000-632578958264631296-1067775149379420160,1789361708000,1789368367000,1,67.189,33.572,2.0013404027165493,632578958264631296,1789361708000,1067775149379420160,RJ14GN1580,6659000,1789368367000,88.62880463526582,1.800000000000182,33.57151690729766,2.001369201919937,70.20000000001164,33.57151690729766,1789361708000-632578958264631296-1067775149379420160,,67.189,,,,
1350071704793120768,1789394231000-632578958264631296-1350071704793120768,1789394231000,1789401252000,1,66.995,15.812,4.236971920060713,632578958264631296,1789394231000,1350071704793120768,RJ47GA3451,7021000,1789401252000,41.74367999999493,1.8999999999996362,15.81199999999808,4.236971920061229,68.0,15.81199999999808,1789394231000-632578958264631296-1350071704793120768,,66.995,,,,
1067765133431799808,1789400331000-632578958264631296-1067765133431799808,1789400331000,1789406230000,1,66.951,23.086,2.9000693060729446,632578958264631296,1789400331000,1067765133431799808,RJ47GA6236,5899000,1789406230000,60.94647787295238,1.5999999999994543,23.08578707308802,2.900096054253542,70.5,23.08578707308802,1789400331000-632578958264631296-1067765133431799808,,66.951,,,,
1066703715756408832,1789400340000-632578958264631296-1066703715756408832,1789400340000,1789406126000,1,66.946,29.779,2.2480942946371605,632578958264631296,1789400340000,1066703715756408832,RJ47GA3533,5786000,1789406126000,78.61770184511919,1.5499999999992724,29.7794325170906,2.2480616432693696,,29.7794325170906,1789400340000-632578958264631296-1066703715756408832,,66.946,,,,
1471164933021368320,1789394175000-632578958264631296-1471164933021368320,1789394175000,1789400248000,1,66.819,24.664,2.7091712617580277,632578958264631296,1789394175000,1471164933021368320,NL01AK2622,6073000,1789400248000,65.11345585611754,1.650000000000091,24.664187824286948,2.709150630705261,71.25,24.664187824286948,1789394175000-632578958264631296-1471164933021368320,,66.819,,,,
1536014723353411584,1789368604000-632578958264631296-1536014723353411584,1789368604000,1789375910000,1,66.747,15.034,4.439736597046694,632578958264631296,1789368604000,1536014723353411584,RJ47GA8941,7306000,1789375910000,39.68990777306649,2.0,15.034055974646396,4.439720067063932,,10.881692677542377,1789368604000-632578958264631296-1536014723353411584,,66.747,"{'confidence': 40.4, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 23170.033674231858, 'std': 9565.191086490406, 'timestamp': 1789377064682}",,,
877447351826907136,1789425859000-632578958264631296-877447351826907136,1789425859000,1789436502000,1,66.533,24.244,2.7443078699884507,632578958264631296,1789425859000,877447351826907136,RJ14GN1571,10643000,1789436502000,64.0046359540863,2.899999999999636,24.24418028563875,2.744287462645681,69.39999999996508,24.24418028563875,1789425859000-632578958264631296-877447351826907136,,66.533,"{'confidence': 10.6, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 68946.57513515028, 'std': 24666.16477431318, 'timestamp': 1789436509940}",,,1.4719999999999949
1173302979768352768,1789347663000-632578958264631296-1173302979768352768,1789347663000,1789353695000,1,66.291,24.85,2.667645875251509,632578958264631296,1789347663000,1173302979768352768,RJ47GA6351,6032000,1789353695000,65.60472688363524,1.5999999999994543,24.850275334710318,2.667616318415844,69.30000000001746,24.850275334710318,1789347663000-632578958264631296-1173302979768352768,,66.291,,,,
1181865650805538816,1789346974000-632578958264631296-1181865650805538816,1789346974000,1789352603000,1,66.228,21.315,3.107107670654468,632578958264631296,1789346974000,1181865650805538816,RJ47GA6367,5629000,1789352603000,56.272477025078864,1.5499999999992724,21.315332206469265,3.1070592453585877,69.89999999999418,21.315332206469265,1789346974000-632578958264631296-1181865650805538816,,66.228,,,,
