vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1268894298644938752,1773685099000-649034868264558592-1268894298644938752,1773685099000,1773713400000,1,437.696,112.928,3.875885519977331,649034868264558592,1773685099000,1268894298644938752,MP09DB9990,28301000,1773713400000,437.696,7.849999999999454,112.92799999999988,3.8758855199773348,469.820000000007,112.92799999999988,1773685099000-649034868264558592-1268894298644938752,
1334832578175172608,1773602654000-649034868264558592-1334832578175172608,1773602654000,1773635770000,2,431.0,144.596,2.980718692080002,649034868264558592,1773602654000,1334832578175172608,MP09AH0009,33116000,1773635770000,431.015,9.16166666666686,145.1710258760108,2.9690153210608696,,145.1710258760108,1773602654000-649034868264558592-1334832578175172608,
687681844035977216,1773670911000-649034868264558592-687681844035977216,1773670911000,1773716218000,1,418.573,175.067,2.3909303295309794,649034868264558592,1773670911000,687681844035977216,MP30P6660,45307000,1773716218000,418.573,0.0,175.06664360151737,2.390935196957029,413.762522369856,175.06664360151737,1773670911000-649034868264558592-687681844035977216,
1186996414987632640,1773682779000-649034868264558592-1186996414987632640,1773682779000,1773712267000,2,412.01099999999997,139.109,2.9617853625574186,649034868264558592,1773682779000,1186996414987632640,MP09ZS0009,29488000,1773712267000,409.385,8.1274999999996,139.13739983712242,2.942307391680712,413.88000000000466,139.13739983712242,1773682779000-649034868264558592-1186996414987632640,
1192134642870779904,1773685115000-649034868264558592-1192134642870779904,1773685115000,1773712622000,2,411.648,112.399,3.6623813379122594,649034868264558592,1773685115000,1192134642870779904,MP09ZU0099,27507000,1773712622000,411.686,7.600000000000364,112.41990590910413,3.6620382900236916,438.1700000000419,112.41990590910413,1773685115000-649034868264558592-1192134642870779904,
1476550907393998848,1773685370000-649034868264558592-1476550907393998848,1773685370000,1773704774000,2,395.966,106.888,3.7044944240700546,649034868264558592,1773685370000,1476550907393998848,MP09DP0666,19404000,1773704774000,396.018,5.3494444444445435,106.87453521084998,3.705447693584879,394.66999999999825,106.87453521084998,1773685370000-649034868264558592-1476550907393998848,
1289228257593393152,1773599796000-649034868264558592-1289228257593393152,1773599796000,1773628499000,2,393.263,124.682,3.154128101891211,649034868264558592,1773599796000,1289228257593393152,MP09DL9990,28703000,1773628499000,393.295,0.0,124.60679584266121,3.156288526161981,403.64000000001397,124.60679584266121,1773599796000-649034868264558592-1289228257593393152,
1474013287929610240,1773602465000-649034868264558592-1474013287929610240,1773602465000,1773628086000,2,387.007,122.06400000000001,3.1705252982042205,649034868264558592,1773602465000,1474013287929610240,MP09AM9909,25621000,1773628086000,387.03,7.050000000000182,122.08050800637062,3.1702849727640654,381.15000000000873,122.08050800637064,1773602465000-649034868264558592-1474013287929610240,
1146410298802962432,1773684338000-649034868264558592-1146410298802962432,1773684338000,1773712895000,1,355.734,128.633,2.7654956348681905,649034868264558592,1773684338000,1146410298802962432,MP09ZD9990,28557000,1773712895000,355.734,7.649999999999636,128.63314263302019,2.765492568387915,380.36000000010245,128.63314263302019,1773684338000-649034868264558592-1146410298802962432,
1494312254978392064,1773604761000-649034868264558592-1494312254978392064,1773604761000,1773624840000,2,350.677,101.38600000000001,3.4588306077762216,649034868264558592,1773604761000,1494312254978392064,MP09AY9990,20079000,1773624840000,350.71,5.546388888888941,100.9738630969028,3.47327505597592,347.4499999999971,100.9738630969028,1773604761000-649034868264558592-1494312254978392064,
