vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,active_driver,adblue_consumed
1093088075828953088,1789207056000-632578958264631296-1093088075828953088,1789207056000,1789217069000,1,109.764,37.661,2.914526964233557,632578958264631296,1789207056000,1093088075828953088,RJ47GA5975,10013000,1789217069000,"{'confidence': 56.3, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55554.660516324235, 'std': 14580.242137863697, 'timestamp': 1789217074737}",99.42412315855175,2.75,37.66065271157263,2.9145538405995532,117.71500000002561,37.66065271157263,1789207056000-632578958264631296-1093088075828953088,109.764,,,
926866983197081600,1789203758000-632578958264631296-926866983197081600,1789203758000,1789214058000,1,109.557,47.356,2.3134766449869075,632578958264631296,1789203758000,926866983197081600,RJ47GA3435,10300000,1789214058000,"{'confidence': 38.9, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46862.74132356896, 'std': 14037.686043908743, 'timestamp': 1789214080055}",125.0208877112101,2.850000000000364,47.35639686030685,2.3134572573832872,111.75,47.35639686030685,1789203758000-632578958264631296-926866983197081600,109.557,,,
966383863687282688,1789176061000-632578958264631296-966383863687282688,1789176061000,1789184574000,1,109.428,28.725,3.809503916449086,632578958264631296,1789176061000,966383863687282688,RJ47GA4672,8513000,1789184574000,"{'confidence': 45.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 31521.41513670229, 'std': 8378.21891610863, 'timestamp': 1789184577938}",75.83280563496373,2.2999999999992724,28.72454758900141,3.809563916052757,113.20000000001164,28.72454758900141,1789176061000-632578958264631296-966383863687282688,109.428,,,
1536432469593554944,1789199374000-632578958264631296-1536432469593554944,1789199374000,1789209009000,1,108.907,44.241,2.461675821070952,632578958264631296,1789199374000,1536432469593554944,NL01AK8052,9635000,1789209009000,"{'confidence': 55, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 38724.64741238196, 'std': 9216.77704837577, 'timestamp': 1789209015404}",116.79712930231398,2.6000000000000227,44.24133685693711,2.4616570776821636,111.95500000000175,44.24133685693711,1789199374000-632578958264631296-1536432469593554944,108.907,,,
1082007973238145024,1789185312000-632578958264631296-1082007973238145024,1789185312000,1789196039000,1,108.486,22.924,4.732420170999826,632578958264631296,1789185312000,1082007973238145024,RJ47GA5734,10727000,1789196039000,"{'confidence': 50.7, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 19496.262740615715, 'std': 6659.25113045504, 'timestamp': 1789196052388}",60.51855088890227,2.9500000000007276,22.923693518523585,4.732483441742817,115.19999999995343,22.92369351852359,1789185312000-632578958264631296-1082007973238145024,108.486,,,
947094374120947712,1789188468000-632578958264631296-947094374120947712,1789188468000,1789199123000,1,108.435,31.795,3.410441893379462,632578958264631296,1789188468000,947094374120947712,RJ47GA3346,10655000,1789199123000,"{'confidence': 39.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 67202.88308713827, 'std': 23033.43794367198, 'timestamp': 1789199134964}",83.94011273572029,2.899999999999636,31.795497248378897,3.4103885576291337,104.875,31.795497248378897,1789188468000-632578958264631296-947094374120947712,108.435,,,
932334786138079232,1789255580000-632578958264631296-932334786138079232,1789255580000,1789265473000,1,108.026,45.06,2.397381269418553,632578958264631296,1789255580000,932334786138079232,RJ47GA4717,9893000,1789265473000,"{'confidence': 61.6, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47268.75062033563, 'std': 8896.228646163374, 'timestamp': 1789266274101}",118.95876625888697,2.6999999999989086,45.06013873442688,2.3973738881870306,111.09999999999127,45.060138734426886,1789255580000-632578958264631296-932334786138079232,108.026,,,
1175796663680237568,1789175798000-632578958264631296-1175796663680237568,1789175798000,1789188267000,1,107.841,42.987,2.5086886733198406,632578958264631296,1789175798000,1175796663680237568,RJ47GA6336,12469000,1789188267000,"{'confidence': 65.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55496.33439877125, 'std': 10820.205862944593, 'timestamp': 1789188435101}",113.4867367321641,3.399999999999636,42.987400277334885,2.508665313656085,113.80000000001746,42.987400277334885,1789175798000-632578958264631296-1175796663680237568,107.841,,,
873109579045535744,1789204549000-632578958264631296-873109579045535744,1789204549000,1789212340000,1,107.803,26.897,4.007993456519315,632578958264631296,1789204549000,873109579045535744,RJ14GN1568,7791000,1789212340000,"{'confidence': 72.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41300.07030755938, 'std': 5111.210790094897, 'timestamp': 1789212350168}",71.00821124255977,2.100000000000364,26.89704971309082,4.007986048653216,112.0,26.89704971309082,1789204549000-632578958264631296-873109579045535744,107.803,,,1.9142574553923624
943818030159233024,1789183468000-632578958264631296-943818030159233024,1789183468000,1789191894000,1,107.773,33.837,3.1850636876791674,632578958264631296,1789183468000,943818030159233024,RJ47GA3457,8426000,1789191894000,"{'confidence': 62.5, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 29538.744324325624, 'std': 4957.8495529878755, 'timestamp': 1789191907592}",89.32946323116074,2.2999999999992724,33.83691789059119,3.1850714166247314,108.75,33.83691789059119,1789183468000-632578958264631296-943818030159233024,107.773,,,
1501934002158698496,1789188124000-632578958264631296-1501934002158698496,1789188124000,1789197166000,1,107.757,39.761,2.7101179547798093,632578958264631296,1789188124000,1501934002158698496,NL01AK3123,9042000,1789197166000,"{'confidence': 61.6, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 61696.168073639434, 'std': 15727.053574502896, 'timestamp': 1789198748429}",104.96917761064019,2.5,39.76105212524249,2.710114401917196,113.625,39.76105212524249,1789188124000-632578958264631296-1501934002158698496,107.757,,,
1535700301011484672,1789174505000-632578958264631296-1535700301011484672,1789174505000,1789183766000,1,107.641,33.975,3.1682413539367182,632578958264631296,1789174505000,1535700301011484672,NL01AK7896,9261000,1789183766000,"{'confidence': 56.5, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53123.81000491216, 'std': 17311.355408740266, 'timestamp': 1789183806884}",89.69471170914738,2.5499999999999545,33.97526958679825,3.168216214591157,111.16000000000349,33.97526958679825,1789174505000-632578958264631296-1535700301011484672,107.641,,,
1536014688339361792,1789186313000-632578958264631296-1536014688339361792,1789186313000,1789195813000,1,107.212,44.196,2.425830391890669,632578958264631296,1789186313000,1536014688339361792,RJ47GA8902,9500000,1789195813000,"{'confidence': 79.8, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44760.62795383447, 'std': 9906.196909136404, 'timestamp': 1789195826889}",116.67821455602935,2.599999999999909,44.19629339243536,2.425814288271297,,44.19629339243536,1789186313000-632578958264631296-1536014688339361792,107.212,,,
964172050669240320,1789197522000-632578958264631296-964172050669240320,1789197522000,1789207261000,1,107.015,21.279,5.029136707552047,632578958264631296,1789197522000,964172050669240320,RJ47GA4653,9739000,1789207261000,"{'confidence': 63.4, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 15291.396863168517, 'std': 1936.8667068937525, 'timestamp': 1789207316408}",56.17571560097202,2.649999999999636,21.27868015188334,5.029212302461733,109.5,21.278680151883343,1789197522000-632578958264631296-964172050669240320,107.015,,,
943458585302532096,1789175639000-632578958264631296-943458585302532096,1789175639000,1789184727000,1,107.009,37.536,2.8508365302642797,632578958264631296,1789175639000,943458585302532096,RJ47GA4720,9088000,1789184727000,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 32544.214001477067, 'std': 21109.373903781317, 'timestamp': 1789184735411}",99.0955973234272,0.0,37.53621110735879,2.8508204968780513,111.20000000001164,37.53621110735879,1789175639000-632578958264631296-943458585302532096,107.009,,,
1536014744312348672,1789179458000-632578958264631296-1536014744312348672,1789179458000,1789190388000,1,106.64,40.359,2.642285487747466,632578958264631296,1789179458000,1536014744312348672,RJ47GA8940,10930000,1789190388000,"{'confidence': 73.6, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56460.30751561257, 'std': 14296.747722052562, 'timestamp': 1789190393623}",106.54702609190433,3.0,40.35872200450921,2.64230368811196,110.0099999999984,40.35872200450921,1789179458000-632578958264631296-1536014744312348672,106.64,,,
947093103351693312,1789194979000-632578958264631296-947093103351693312,1789194979000,1789203909000,1,106.637,40.494,2.633402479379661,632578958264631296,1789194979000,947093103351693312,RJ47GA3310,8930000,1789203909000,"{'confidence': 36.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 66841.3054734482, 'std': 22435.57206802692, 'timestamp': 1789204211524}",106.90407556417617,2.4499999999989086,40.4939680167334,2.6334045593144686,126.0,40.4939680167334,1789194979000-632578958264631296-947093103351693312,106.637,,,
1536014737035231232,1789179475000-632578958264631296-1536014737035231232,1789179475000,1789190333000,1,106.599,39.729,2.6831533640413805,632578958264631296,1789179475000,1536014737035231232,RJ47GA8944,10858000,1789190333000,"{'confidence': 64.1, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48527.77028413615, 'std': 11543.428582229008, 'timestamp': 1789190340309}",104.88544430684013,3.0,39.729334964712166,2.6831307419236157,,39.729334964712166,1789179475000-632578958264631296-1536014737035231232,106.599,,,
1067767710965825536,1789203468000-632578958264631296-1067767710965825536,1789203468000,1789213135000,1,106.532,41.917,2.541498675954863,632578958264631296,1789203468000,1067767710965825536,RJ47GA6291,9667000,1789213135000,"{'confidence': 69, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54133.95623835374, 'std': 13007.071931141003, 'timestamp': 1789213206210}",110.66165041164759,2.649999999999636,41.91729182259378,2.5414809823801243,112.09999999997672,41.91729182259378,1789203468000-632578958264631296-1067767710965825536,106.532,,,
938817698895233024,1789198371000-632578958264631296-938817698895233024,1789198371000,1789210543000,1,106.454,55.104,1.9318742740998838,632578958264631296,1789198371000,938817698895233024,RJ47GA2715,12172000,1789210543000,"{'confidence': 40.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40368.96814191279, 'std': 11790.948896614995, 'timestamp': 1789210598556}",145.47582487118706,3.350000000000364,55.10447911787388,1.9318574769990016,109.375,55.10447911787388,1789198371000-632578958264631296-938817698895233024,106.454,,,
876044057397166080,1789179201000-632578958264631296-876044057397166080,1789179201000,1789188360000,1,106.386,24.823,4.285783346090319,632578958264631296,1789179201000,876044057397166080,RJ14GN1573,9159000,1789188360000,"{'confidence': 53.9, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 18952.56036179244, 'std': 4284.701839795036, 'timestamp': 1789188369923}",65.53180674452405,2.5,24.82265406989547,4.285843073042833,111.09999999997672,24.82265406989547,1789179201000-632578958264631296-876044057397166080,106.386,,,0.3679999999999987
1536014505966829568,1789236333000-632578958264631296-1536014505966829568,1789236333000,1789246430000,1,106.331,36.515,2.9119813775160894,632578958264631296,1789236333000,1536014505966829568,NL01AK8408,10097000,1789246430000,"{'confidence': 42.7, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 77705.72150859967, 'std': 19897.677079399433, 'timestamp': 1789246433381}",96.3987084584195,2.75,36.514662294855874,2.9120083089192295,109.27000000000407,36.514662294855874,1789236333000-632578958264631296-1536014505966829568,106.331,,,
1131240847388442624,1789185610000-632578958264631296-1131240847388442624,1789185610000,1789194692000,1,106.245,37.829,2.8085595706997277,632578958264631296,1789185610000,1131240847388442624,RJ47GA6175,9082000,1789194692000,"{'confidence': 60.3, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59909.27735575549, 'std': 17796.10469106355, 'timestamp': 1789194782260}",99.86868805759998,2.4500000000007276,37.82904850666666,2.808555969396807,112.89999999999418,37.82904850666666,1789185610000-632578958264631296-1131240847388442624,106.245,,,
946029060134273024,1789185607000-632578958264631296-946029060134273024,1789185607000,1789194720000,1,106.147,39.563,2.6829866289209616,632578958264631296,1789185607000,946029060134273024,RJ47GA3571,9113000,1789194720000,"{'confidence': 76.2, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53799.65782787796, 'std': 9565.347838536125, 'timestamp': 1789194793931}",104.4463200000627,2.5,39.56300000002375,2.682986628919351,114.0,39.56300000002375,1789185607000-632578958264631296-946029060134273024,106.147,,,
870575606247456768,1789217572000-632578958264631296-870575606247456768,1789217572000,1789226592000,1,106.046,35.401,2.9955650970311574,632578958264631296,1789217572000,870575606247456768,RJ47GA4668,9020000,1789226592000,"{'confidence': 62.7, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46805.43123387302, 'std': 11593.422027025534, 'timestamp': 1789226627035}",93.45863133133979,2.399999999999636,35.400996716416586,2.995565374881749,110.59999999997672,35.400996716416586,1789217572000-632578958264631296-870575606247456768,106.046,,,0.0
1385588816730914816,1789175437000-632578958264631296-1385588816730914816,1789175437000,1789184792000,1,105.776,37.763,2.801048645499563,632578958264631296,1789175437000,1385588816730914816,NL01AJ5694,9355000,1789184792000,"{'confidence': 63.8, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41829.82665379762, 'std': 10912.571502865365, 'timestamp': 1789184830117}",99.69303952084684,2.5,37.76251497001774,2.8010846227795696,111.5,37.76251497001774,1789175437000-632578958264631296-1385588816730914816,105.776,,,
927179928254808064,1789183254000-632578958264631296-927179928254808064,1789183254000,1789192520000,1,105.749,43.182,2.4489138993098973,632578958264631296,1789183254000,927179928254808064,RJ47GA3343,9266000,1789192520000,"{'confidence': 46.8, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51178.18665315254, 'std': 12184.075444484202, 'timestamp': 1789192629786}",114.00092190370061,0.0,43.18216738776538,2.448904406543554,,43.18216738776538,1789183254000-632578958264631296-927179928254808064,105.749,,,
1173302979768352768,1789207607000-632578958264631296-1173302979768352768,1789207607000,1789217496000,1,105.54,37.189,2.8379359488020652,632578958264631296,1789207607000,1173302979768352768,RJ47GA6351,9889000,1789217496000,"{'confidence': 74.9, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47722.19172077139, 'std': 10432.524390918526, 'timestamp': 1789217505655}",98.17981668781842,2.699999999999818,37.18932450296152,2.837911185818809,111.89999999999418,37.18932450296152,1789207607000-632578958264631296-1173302979768352768,105.54,,,
1536014596580573184,1789193934000-632578958264631296-1536014596580573184,1789193934000,1789202201000,1,104.941,23.264,4.510875171939477,632578958264631296,1789193934000,1536014596580573184,NL01AK9192,8267000,1789202201000,"{'confidence': 48.2, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 27569.724929919692, 'std': 9037.449013009265, 'timestamp': 1789202206197}",61.4157039005091,2.25,23.263524204738296,4.510967430232506,106.94499999999971,23.263524204738296,1789193934000-632578958264631296-1536014596580573184,104.941,,,
1134877765846171648,1789198213000-632578958264631296-1134877765846171648,1789198213000,1789209982000,1,104.733,53.882,1.9437474481273895,632578958264631296,1789198213000,1134877765846171648,RJ47GA6215,11769000,1789209982000,"{'confidence': 55.8, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41798.523455540504, 'std': 9786.460463332884, 'timestamp': 1789209986700}",142.24818943332653,3.25,53.8818899368661,1.9437514185697014,109.30000000001746,53.8818899368661,1789198213000-632578958264631296-1134877765846171648,104.733,,,
870309644059279360,1789175010000-632578958264631296-870309644059279360,1789175010000,1789184181000,1,104.633,33.91,3.0856089649071072,632578958264631296,1789175010000,870309644059279360,RJ47GA4518,9171000,1789184181000,"{'confidence': 55.2, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 28319.788910073323, 'std': 5676.953513159849, 'timestamp': 1789184311874}",89.522171839435,2.5,33.90991357554356,3.085616829040319,109.60000000003492,33.90991357554356,1789175010000-632578958264631296-870309644059279360,104.633,,,0.0
1536014695108968448,1789186633000-632578958264631296-1536014695108968448,1789186633000,1789196976000,1,104.628,37.089,2.820998139610127,632578958264631296,1789186633000,1536014695108968448,RJ47GA8898,10343000,1789196976000,"{'confidence': 57.6, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65321.63629782244, 'std': 19949.683241733368, 'timestamp': 1789196985463}",97.91607056483736,2.7999999999999545,37.089420668498995,2.8209661438271874,107.63500000000204,37.089420668498995,1789186633000-632578958264631296-1536014695108968448,104.628,,,
1181865772805259264,1789191986000-632578958264631296-1181865772805259264,1789191986000,1789206212000,1,104.387,55.584,1.8780044617156015,632578958264631296,1789191986000,1181865772805259264,RJ47GA6388,14226000,1789206212000,"{'confidence': 88, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50796.662337441274, 'std': 2997.780716675211, 'timestamp': 1789206223230}",146.74230204067788,3.9000000000005457,55.58420531843859,1.8779975246920075,110.30000000001746,55.58420531843859,1789191986000-632578958264631296-1181865772805259264,104.387,,,
1120316268595904512,1789178677000-632578958264631296-1120316268595904512,1789178677000,1789186597000,1,104.317,20.232,5.156039936733887,632578958264631296,1789178677000,1120316268595904512,RJ47GA6295,7920000,1789186597000,"{'confidence': 68.9, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 14204.483177224243, 'std': 2495.260445834108, 'timestamp': 1789186957469}",53.41224203083579,0.0,20.23190986016507,5.156062908593291,107.80000000001746,17.20798992727163,1789178677000-632578958264631296-1120316268595904512,104.317,,,
996808469547843584,1789202463000-632578958264631296-996808469547843584,1789202463000,1789212253000,1,104.233,51.501,2.023902448496146,632578958264631296,1789202463000,996808469547843584,RJ47GA3893,9790000,1789212253000,"{'confidence': 69.7, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 73106.64843049835, 'std': 21262.882807143043, 'timestamp': 1789212605425}",135.96152990583963,2.649999999999636,51.500579509787734,2.0239189731872904,106.0,51.50057950978774,1789202463000-632578958264631296-996808469547843584,104.233,,,
1152269748554170368,1789208385000-632578958264631296-1152269748554170368,1789208385000,1789217631000,1,104.227,30.427,3.4254773720708585,632578958264631296,1789208385000,1152269748554170368,RJ14GQ0814,9246000,1789217631000,"{'confidence': 0, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43065.40838794595, 'std': 20356.745957336014, 'timestamp': 1789217641409}",80.32705733547343,2.550000000000182,30.4269156573763,3.425486867405589,107.90000000002328,30.4269156573763,1789208385000-632578958264631296-1152269748554170368,104.227,,,
1536014751404916736,1789191971000-632578958264631296-1536014751404916736,1789191971000,1789201227000,1,104.083,36.993,2.813586354175114,632578958264631296,1789191971000,1536014751404916736,RJ47GA8945,9256000,1789201227000,"{'confidence': 72.6, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 66232.35655097237, 'std': 17049.1073676378, 'timestamp': 1789201236870}",97.66206595767795,2.5,36.99320680215074,2.8135706254573405,,36.99320680215074,1789191971000-632578958264631296-1536014751404916736,104.083,,,
1083040210243026944,1789181844000-632578958264631296-1083040210243026944,1789181844000,1789192438000,1,104.017,24.209,4.296625222024867,632578958264631296,1789181844000,1083040210243026944,RJ47GA5877,10594000,1789192438000,"{'confidence': 24.1, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 26029.74919893638, 'std': 11177.050642612974, 'timestamp': 1789192443524}",63.911464018254854,2.899999999999636,24.208887885702595,4.29664512021764,106.75,24.208887885702595,1789181844000-632578958264631296-1083040210243026944,104.017,,,
951563481520275456,1789199129000-632578958264631296-951563481520275456,1789199129000,1789211726000,1,104.008,33.053,3.146703778779536,632578958264631296,1789199129000,951563481520275456,RJ47GA1461,12597000,1789211726000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789211731613}",87.25867868581847,0.0,33.052529805234265,3.146748542785644,,0.001,1789199129000-632578958264631296-951563481520275456,104.008,,,
1176180359524515840,1789190289000-632578958264631296-1176180359524515840,1789190289000,1789201311000,1,103.933,45.013,2.3089551907226804,632578958264631296,1789190289000,1176180359524515840,RJ47GA6337,11022000,1789201311000,"{'confidence': 23.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 62141.55259610959, 'std': 25119.815203795657, 'timestamp': 1789201316175}",118.83474959679843,3.0,45.01316272606001,2.3089468436713254,111.09999999997672,45.01316272606001,1789190289000-632578958264631296-1176180359524515840,103.933,,,
1545825206881222656,1789201071000-632578958264631296-1545825206881222656,1789201071000,1789210849000,1,103.763,32.604,3.182523616734143,632578958264631296,1789201071000,1545825206881222656,NL01AK8997,9778000,1789210849000,"{'confidence': 70.6, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46106.102755201406, 'std': 12414.761289675409, 'timestamp': 1789210856778}",86.07564202522535,2.7000000000000455,32.6044098580399,3.182483610400731,107.39500000000044,32.6044098580399,1789201071000-632578958264631296-1545825206881222656,103.763,,,
951882940915122176,1789173028000-632578958264631296-951882940915122176,1789173028000,1789181358000,1,103.718,42.649,2.4318975825927924,632578958264631296,1789173028000,951882940915122176,RJ47GA3386,8330000,1789181358000,"{'confidence': 52.6, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39394.29555315841, 'std': 10558.671400595176, 'timestamp': 1789183100824}",112.59368680491883,2.300000000000182,42.64912378974198,2.431890523972415,105.875,42.64912378974198,1789173028000-632578958264631296-951882940915122176,103.718,,,
1073278104413143040,1789172026000-632578958264631296-1073278104413143040,1789172026000,1789183959000,1,103.652,51.386,2.0171252870431635,632578958264631296,1789172026000,1073278104413143040,RJ47GA3367,11933000,1789183959000,"{'confidence': 67.2, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 128915.32030423447, 'std': 14635.41304926807, 'timestamp': 1789183969840}",135.6585097544968,3.25,51.3857991494306,2.0171331713374463,71.5,51.3857991494306,1789172026000-632578958264631296-1073278104413143040,103.652,,,
1545823503347875840,1789172016000-632578958264631296-1545823503347875840,1789172016000,1789183851000,1,103.517,45.987,2.2510057190075456,632578958264631296,1789172016000,1545823503347875840,NL01AK8870,11835000,1789183851000,"{'confidence': 76.7, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 71707.2444715978, 'std': 11554.588629720096, 'timestamp': 1789183932723}",121.40473916650403,3.25,45.98664362367577,2.251023163314865,105.9800000000032,45.98664362367577,1789172016000-632578958264631296-1545823503347875840,103.517,,,
1536022277991170048,1789255762000-632578958264631296-1536022277991170048,1789255762000,1789267071000,1,103.102,33.027,3.12174887213492,632578958264631296,1789255762000,1536022277991170048,NL01AK7897,11309000,1789267071000,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 27238.78471504448, 'std': 13188.104401088265, 'timestamp': 1789267074545}",87.19149989524162,3.099999999999909,33.027083293652126,3.1217409991458864,106.88499999999476,33.027083293652126,1789255762000-632578958264631296-1536022277991170048,103.102,,,
1535704124731949056,1789176355000-632578958264631296-1535704124731949056,1789176355000,1789186829000,1,102.869,34.904,2.9471980288792112,632578958264631296,1789176355000,1535704124731949056,NL01AK7898,10474000,1789186829000,"{'confidence': 60.2, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 37808.79918750895, 'std': 9524.841264713576, 'timestamp': 1789187048976}",92.14546220187526,2.8500000000000227,34.90358416737699,2.947233141063708,106.83000000000175,34.90358416737699,1789176355000-632578958264631296-1535704124731949056,102.869,,,
