vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1545824860603678720,1782565393000-632578958264631296-1545824860603678720,1782565393000,1782579115000,1,161.764,51.277,3.154708738810773,632578958264631296,1782565393000,1545824860603678720,NL01AK8994,,13722000,1782579115000,135.37119848107181,3.75,51.27696912161811,3.1547106385389134,167.73999999999978,51.27696912161811,1782565393000-632578958264631296-1545824860603678720,161.764,,,,
1371466234314358784,1782557454000-632578958264631296-1371466234314358784,1782557454000,1782571976000,1,160.903,31.679,5.0791691656933615,632578958264631296,1782557454000,1371466234314358784,NL01AJ4829,,14522000,1782571976000,83.63326510548815,3.950000000000273,31.679267085412178,5.079126343617128,161.10000000000582,27.233601627712567,1782557454000-632578958264631296-1371466234314358784,160.903,,,,
927153603469115392,1782533503000-632578958264631296-927153603469115392,1782533503000,1782547422000,1,160.518,53.719,2.9881047674007335,632578958264631296,1782533503000,927153603469115392,RJ47GA3885,,13919000,1782547422000,141.81816000003136,3.8000000000010914,53.719000000011874,2.988104767400073,162.5,53.719000000011874,1782533503000-632578958264631296-927153603469115392,160.518,,,,
944574738938724352,1782523117000-632578958264631296-944574738938724352,1782523117000,1782536428000,1,159.062,52.027,3.057297172621908,632578958264631296,1782523117000,944574738938724352,RJ47GA3524,,13311000,1782536428000,137.35167546794065,3.649999999999636,52.02714979846236,3.0572883699406694,154.125,52.02714979846236,1782523117000-632578958264631296-944574738938724352,159.062,,,,
927153603469115392,1782516092000-632578958264631296-927153603469115392,1782516092000,1782531160000,1,158.527,73.438,2.158650834717721,632578958264631296,1782516092000,927153603469115392,RJ47GA3885,,15068000,1782531160000,193.87631999998587,4.149999999999636,73.43799999999464,2.158650834717878,160.75,73.43799999999464,1782516092000-632578958264631296-927153603469115392,158.527,,,,
869216733288726528,1782517595000-632578958264631296-869216733288726528,1782517595000,1782531137000,1,158.27,46.406,3.410550359867259,632578958264631296,1782517595000,869216733288726528,RJ47GA4683,,13542000,1782531137000,122.51100253865965,3.7000000000007276,46.40568277979532,3.410573673724925,162.70000000001164,46.40568277979532,1782517595000-632578958264631296-869216733288726528,158.27,,,,2.041630862785096
946025653910634496,1782522211000-632578958264631296-946025653910634496,1782522211000,1782536555000,1,157.912,54.237,2.911517967439202,632578958264631296,1782522211000,946025653910634496,RJ47GA3361,,14344000,1782536555000,143.18499405037892,3.9500000000007276,54.236740170598075,2.9115319155114827,169.125,54.236740170598075,1782522211000-632578958264631296-946025653910634496,157.912,,,,
1536014596580573184,1782553172000-632578958264631296-1536014596580573184,1782553172000,1782565492000,1,157.537,56.988,2.764388994174212,632578958264631296,1782553172000,1536014596580573184,NL01AK9192,,12320000,1782565492000,150.44887927463347,3.3500000000000227,56.98821184645207,2.7643787179086203,160.82500000000073,56.98821184645207,1782553172000-632578958264631296-1536014596580573184,157.537,,,,
1176582767303983104,1782515812000-632578958264631296-1176582767303983104,1782515812000,1782530755000,1,156.572,65.365,2.3953491929931925,632578958264631296,1782515812000,1176582767303983104,RJ47GA6341,,14943000,1782530755000,172.56228536627435,4.100000000000364,65.36450203267968,2.395367441516194,166.20000000001164,65.36450203267968,1782515812000-632578958264631296-1176582767303983104,156.572,"{'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'mean': 29658.417434492454, 'std': 3930.1525998672555, 'timestamp': 1782721764934}",,,
1176184196838719488,1782539998000-632578958264631296-1176184196838719488,1782539998000,1782554349000,1,155.97,55.486,2.810979346141369,632578958264631296,1782539998000,1176184196838719488,RJ14GP9553,,14351000,1782554349000,146.4819375857678,4.0,55.48558241885144,2.8110005014024795,160.0,55.485582418851436,1782539998000-632578958264631296-1176184196838719488,155.97,,,,
