vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
866245373776101376,1773211499000-632578958264631296-866245373776101376,1773211499000,1773223664000,1,144.688,39.131,3.697528813472694,632578958264631296,1773211499000,866245373776101376,RJ47GA4404,12165000,1773223664000,3.3000000000010914,39.13125288842976,3.6975049179368593,151.20000000001164,39.13125288842976,1773211499000-632578958264631296-866245373776101376,144.688,,['900758004146634763'],,900758004146634763,2.0731005237216595
1067776159577538560,1773183025000-632578958264631296-1067776159577538560,1773183025000,1773199424000,1,144.549,54.602,2.6473206109666316,632578958264631296,1773183025000,1067776159577538560,RJ14GP9561,16399000,1773199424000,4.550000000000182,54.60170595761866,2.6473348673793744,150.29999999998836,54.60170595761867,1773183025000-632578958264631296-1067776159577538560,144.549,,,,,
871401551996911616,1773232118000-632578958264631296-871401551996911616,1773232118000,1773248641000,1,144.526,44.109,3.2765648733818495,632578958264631296,1773232118000,871401551996911616,Rj47GA3754,16523000,1773248641000,4.550000000001091,44.109290370501064,3.27654330382641,149.625,44.109290370501064,1773232118000-632578958264631296-871401551996911616,144.526,,,,,
1422205425331208192,1773189483000-632578958264631296-1422205425331208192,1773189483000,1773201429000,1,142.947,24.832,5.756564110824742,632578958264631296,1773189483000,1422205425331208192,NL01AJ9003,11946000,1773201429000,3.25,24.83155454117317,5.75666737911957,147.375,20.752040226996957,1773189483000-632578958264631296-1422205425331208192,142.947,,,,,
1083727207982956544,1773205145000-632578958264631296-1083727207982956544,1773205145000,1773216884000,1,142.513,46.407,3.0709375740728775,632578958264631296,1773205145000,1083727207982956544,RJ47GA6322,11739000,1773216884000,3.25,46.40699999999197,3.0709375740734086,151.5,46.40699999999197,1773205145000-632578958264631296-1083727207982956544,142.513,,,,,
1176582767303983104,1773205160000-632578958264631296-1176582767303983104,1773205160000,1773216973000,1,142.373,43.85,3.2468187001140247,632578958264631296,1773205160000,1176582767303983104,RJ47GA6341,11813000,1773216973000,3.25,43.85004365472061,3.2468154677577625,150.10000000000582,43.85004365472061,1773205160000-632578958264631296-1176582767303983104,142.373,,,,,
1094226778622263296,1773197169000-632578958264631296-1094226778622263296,1773197169000,1773208807000,1,142.089,40.036,3.549030872215006,632578958264631296,1773197169000,1094226778622263296,RJ47GA6284,11638000,1773208807000,3.199999999999818,40.03604746872928,3.549026664307475,150.79999999998836,40.03604746872928,1773197169000-632578958264631296-1094226778622263296,142.089,,,,,
1385588909638942720,1773206859000-632578958264631296-1385588909638942720,1773206859000,1773220068000,1,142.013,30.167,4.707561242417211,632578958264631296,1773206859000,1385588909638942720,NL01AJ5690,13209000,1773220068000,3.599999999999909,30.16710851077742,4.707544309368092,149.125,30.16710851077742,1773206859000-632578958264631296-1385588909638942720,142.013,,,,,
862677844923252736,1773210516000-632578958264631296-862677844923252736,1773210516000,1773222329000,1,141.778,27.718,5.115015513384804,632578958264631296,1773210516000,862677844923252736,RJ47GA4377,11813000,1773222329000,3.1999999999989086,27.717735231393007,5.1150643736369465,147.40000000002328,27.717735231393007,1773210516000-632578958264631296-862677844923252736,141.778,,['900758004234715136'],,900758004234715136,1.9369516998411564
876149191938670592,1773224735000-632578958264631296-876149191938670592,1773224735000,1773236813000,1,141.609,41.433,3.4177829266526683,632578958264631296,1773224735000,876149191938670592,RJ14GG6176,12078000,1773236813000,3.3000000000029104,41.433067481737055,3.4177773601343584,140.0,41.433067481737055,1773224735000-632578958264631296-876149191938670592,141.609,,['897856654735835136'],,,
1168836102002311168,1773239524000-632578958264631296-1168836102002311168,1773239524000,1773254179000,1,141.567,47.127,3.0039467820994337,632578958264631296,1773239524000,1168836102002311168,RJ47GA2649,14655000,1773254179000,4.049999999999272,47.126942150090414,3.0039504695453365,137.625,47.126942150090414,1773239524000-632578958264631296-1168836102002311168,141.567,,,,,
1135566388677574656,1773229325000-632578958264631296-1135566388677574656,1773229325000,1773242438000,1,141.176,39.812,3.5460665126092636,632578958264631296,1773229325000,1135566388677574656,RJ47GA6238,13113000,1773242438000,3.600000000000364,39.81150144984322,3.546110919173985,148.60000000000582,39.81150144984322,1773229325000-632578958264631296-1135566388677574656,141.176,,,,,
1362453820235317248,1773221451000-632578958264631296-1362453820235317248,1773221451000,1773233253000,1,140.852,45.5,3.095648351648352,632578958264631296,1773221451000,1362453820235317248,NL01AJ4179,11802000,1773233253000,3.25,45.5,3.095648351648352,149.5,45.5,1773221451000-632578958264631296-1362453820235317248,140.852,,,,,
1294723291725955072,1773198666000-632578958264631296-1294723291725955072,1773198666000,1773213193000,1,140.659,58.863,2.389599578682704,632578958264631296,1773198666000,1294723291725955072,NL01AH7658,14527000,1773213193000,4.0,58.8629046838782,2.3896034481377657,146.5,58.862904683878206,1773198666000-632578958264631296-1294723291725955072,140.659,,,,,
1071019405950844928,1773216280000-632578958264631296-1071019405950844928,1773216280000,1773229027000,1,140.512,48.489,2.8978118748582156,632578958264631296,1773216280000,1071019405950844928,RJ47GA4010,12747000,1773229027000,0.0,48.489024935195104,2.897810384675549,143.625,48.4890249351951,1773216280000-632578958264631296-1071019405950844928,140.512,,,,,
836966844580495360,1773200209000-632578958264631296-836966844580495360,1773200209000,1773211432000,1,140.435,44.966,3.123137481652804,632578958264631296,1773200209000,836966844580495360,RJ47GA2578,11223000,1773211432000,3.0499999999992724,44.96630942462143,3.1231159905487913,157.0800000000163,44.96630942462143,1773200209000-632578958264631296-836966844580495360,140.435,,['900758004192772103'],,900758004192772103,
948575900767617024,1773188341000-632578958264631296-948575900767617024,1773188341000,1773200523000,1,140.34,38.644,3.6316116344063762,632578958264631296,1773188341000,948575900767617024,RJ47GA4678,12182000,1773200523000,0.9000000000005457,38.643848148603524,3.6316259048614308,144.29999999998836,38.643848148603524,1773188341000-632578958264631296-948575900767617024,140.34,,,,,
