vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids
1284477133422329856,1785077087000-649034868264558592-1284477133422329856,1785077087000,1785119977000,1,678.326,205.334,3.303524988555232,649034868264558592,1785077087000,1284477133422329856,MP09DH9990,42890000,1785119977000,542.0806554417709,678.326,11.850000000000364,205.3335816067314,3.303531719907245,723.9749999999767,205.3335816067314,"{'confidence': 88.9, 'count': 77, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23343.77260535666, 'std': 4551.833175165049, 'timestamp': 1785367231764}",1785077087000-649034868264558592-1284477133422329856,
1334833185816576000,1785077441000-649034868264558592-1334833185816576000,1785077441000,1785114659000,2,659.78,183.608,3.593416408871073,649034868264558592,1785077441000,1334833185816576000,MP09DS0999,37218000,1785114659000,484.8081571689383,638.604,9.149999999999636,183.63945347308268,3.47748802298415,661.3399999999674,183.63945347308268,"{'confidence': 80.7, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18024.3129982562, 'std': 3114.5933378847576, 'timestamp': 1785365431447}",1785077441000-649034868264558592-1334833185816576000,
1536322320262496256,1785089346000-649034868264558592-1536322320262496256,1785089346000,1785132438000,2,645.38,182.0,3.546043956043956,649034868264558592,1785089346000,1536322320262496256,MP09BL9000,43092000,1785132438000,480.52055845970114,647.966,10.308611111111077,182.01536305291708,3.5599522432159625,645.5399999999936,182.01536305291708,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785410914083}",1785089346000-649034868264558592-1536322320262496256,
1268893773056704512,1785082274000-649034868264558592-1268893773056704512,1785082274000,1785138022000,3,634.44,289.588,2.1908366368772185,649034868264558592,1785082274000,1268893773056704512,MP09DG0009,55748000,1785138022000,775.4930949322836,758.703,15.4375,293.7473844440468,2.582841721079284,,293.7473844440468,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785365261284}",1785082274000-649034868264558592-1268893773056704512,
1552709318082560000,1785079215000-649034868264558592-1552709318082560000,1785079215000,1785136873000,4,632.3000000000001,212.385,2.9771405701909273,649034868264558592,1785079215000,1552709318082560000,MP09BN0999,57658000,1785136873000,563.5962335873099,615.384,15.950000000000045,213.48342181337495,2.882584487229938,635.3050000000003,213.48342181337495,"{'confidence': 84.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19508.67002873325, 'std': 1672.1693602866967, 'timestamp': 1785367246924}",1785079215000-649034868264558592-1552709318082560000,
1406272050288394240,1785068743000-649034868264558592-1406272050288394240,1785068743000,1785124983000,4,631.38,242.43800000000002,2.6042947062754185,649034868264558592,1785068743000,1406272050288394240,MP09AT9000,56240000,1785124983000,638.4336274359471,645.173,15.582222222222299,241.83091948331327,2.6678681178504884,635.9400000000023,241.83091948331327,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785369374890}",1785068743000-649034868264558592-1406272050288394240,
1334832234422599680,1785064957000-649034868264558592-1334832234422599680,1785064957000,1785126859000,5,628.8,255.90900000000002,2.4571234305944687,649034868264558592,1785064957000,1334832234422599680,MP09DR0666,61902000,1785126859000,691.24832097287,661.950000000035,16.767944444445327,261.8364852169962,2.528104513209631,650.359999999986,261.7622167560316,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785369594619}",1785064957000-649034868264558592-1334832234422599680,
1474016264899788800,1785073079000-649034868264558592-1474016264899788800,1785073079000,1785124282000,3,617.064,226.743,2.721424696683029,649034868264558592,1785073079000,1474016264899788800,MP09BK9990,51203000,1785124282000,597.2499538147141,619.839,14.175000000000182,226.2310431116341,2.7398494542331195,619.6600000000035,226.2310431116341,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785337580210}",1785073079000-649034868264558592-1474016264899788800,
1518565483060658176,1785074542000-649034868264558592-1518565483060658176,1785074542000,1785131457000,4,611.67,225.059,2.717820660360172,649034868264558592,1785074542000,1518565483060658176,MP09BK9000,56915000,1785131457000,593.3365915843212,626.142,15.773611111110768,224.74870893345502,2.785964835888744,,224.748708933455,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785408204220}",1785074542000-649034868264558592-1518565483060658176,
933044705925529600,1785082063000-649034868264558592-933044705925529600,1785082063000,1785121978000,2,585.825,183.644,3.190003485003594,649034868264558592,1785082063000,933044705925529600,MP07P5550,39915000,1785121978000,485.03598268581266,609.523,0.0,183.72575101735328,3.3175697833583997,587.8449999999721,183.72575101735328,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785336820904}",1785082063000-649034868264558592-933044705925529600,
