vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1083726423769743360,1786164328000-632578958264631296-1083726423769743360,1786164328000,1786175050000,1,68.598,30.664,2.2370858335507435,632578958264631296,1786164328000,1083726423769743360,RJ47GA6331,,10722000,1786175050000,80.95408394162187,68.598,2.9000000000005457,30.664425735462828,2.237054774538553,73.19999999998254,30.66442573546283,1786164328000-632578958264631296-1083726423769743360,"{'confidence': 13.8, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 84657.50863577981, 'std': 29179.04133318914, 'timestamp': 1786193978755}",,,
1144224275478085632,1786152922000-632578958264631296-1144224275478085632,1786152922000,1786158539000,1,68.596,20.909,3.280692524750108,632578958264631296,1786152922000,1144224275478085632,NL01AG9586,,5617000,1786158539000,55.20025640427499,68.596,1.5,20.909188031922344,3.280663022173484,69.69999999998254,20.909188031922344,1786152922000-632578958264631296-1144224275478085632,,,,
952162532812914688,1786203895000-632578958264631296-952162532812914688,1786203895000,1786211139000,1,68.569,13.338,5.140875693507273,632578958264631296,1786203895000,952162532812914688,RJ47GA4523,,7244000,1786211139000,35.21285118993434,68.569,0.0,13.338201208308462,5.140798142802635,70.625,13.338201208308462,1786203895000-632578958264631296-952162532812914688,"{'confidence': 77.7, 'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 18615.735229040776, 'std': 4480.348827520158, 'timestamp': 1786231022109}",,,
818154714091749376,1786198548000-632578958264631296-818154714091749376,1786198548000,1786207355000,1,68.495,29.214,2.3445950571643737,632578958264631296,1786198548000,818154714091749376,RJ47GA3069,['900758004201160718'],8807000,1786207355000,77.1258157251958,68.495,2.399999999999636,29.214324138331744,2.3445690434484017,77.79999999998836,29.21432413833174,1786198548000-632578958264631296-818154714091749376,,,900758004201160718,
796385052366733312,1786198704000-632578958264631296-796385052366733312,1786198704000,1786207330000,1,68.444,26.745,2.5591325481398393,632578958264631296,1786198704000,796385052366733312,RJ47GA3184,['900758004217937933'],8626000,1786207330000,70.60809347540066,68.444,2.350000000000364,26.74548995280328,2.5590856671827833,,26.745489952803275,1786198704000-632578958264631296-796385052366733312,"{'confidence': 60.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64183.98188489846, 'std': 17369.492957789793, 'timestamp': 1786305334697}",,900758004217937933,
1050036721544069120,1786195888000-632578958264631296-1050036721544069120,1786195888000,1786202852000,1,68.436,28.997,2.360106217884609,632578958264631296,1786195888000,1050036721544069120,RJ47GA5834,,6964000,1786202852000,76.55158258521075,68.436,1.9000000000005457,28.9968115853071,2.3601215533185393,72.5,28.9968115853071,1786195888000-632578958264631296-1050036721544069120,,,,
1094955908762435584,1786193504000-632578958264631296-1094955908762435584,1786193504000,1786201010000,1,68.338,20.555,3.324641206519095,632578958264631296,1786193504000,1094955908762435584,RJ47GA5970,,7506000,1786201010000,54.264267295549274,68.338,2.050000000000182,20.55464670285957,3.32469835107858,69.88000000000466,20.55464670285957,1786193504000-632578958264631296-1094955908762435584,"{'confidence': 52, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60591.37585067828, 'std': 10071.902299417105, 'timestamp': 1786228025245}",,,
1083727593376579584,1786199274000-632578958264631296-1083727593376579584,1786199274000,1786205967000,1,68.2,27.47,2.482708409173644,632578958264631296,1786199274000,1083727593376579584,RJ47GA6346,,6693000,1786205967000,72.52155530375705,68.20000000001164,1.8499999999994543,27.470286099907973,2.482682552048124,68.20000000001164,27.470286099907973,1786199274000-632578958264631296-1083727593376579584,,,,
869954569466019840,1786207921000-632578958264631296-869954569466019840,1786207921000,1786214342000,1,68.192,20.125,3.388422360248447,632578958264631296,1786207921000,869954569466019840,RJ47GA1979,['900758004175994893'],6421000,1786214342000,53.12870978066745,68.192,1.75,20.12451128055585,3.388504647359391,75.375,20.12451128055585,1786207921000-632578958264631296-869954569466019840,,,900758004175994893,
946029440482148352,1786171740000-632578958264631296-946029440482148352,1786171740000,1786180107000,1,68.073,27.344,2.489504095962551,632578958264631296,1786171740000,946029440482148352,RJ47GA3752,,8367000,1786180107000,72.18815999999293,68.073,2.25,27.343999999997322,2.4895040959627948,74.375,27.343999999997322,1786171740000-632578958264631296-946029440482148352,,,,
